#kap	mrk	lng	trd	ind
vagado	vag.0o.KOMUNE	fr		vagabondage
vago	vag.0o.KOMUNE	fr		vagabondage
vagado	vag.0o.KOMUNE	fr		flânerie
vago	vag.0o.KOMUNE	fr		flânerie
vagado	vag.0o.KOMUNE	fr		errance
vago	vag.0o.KOMUNE	fr		errance
vagado	vag.0o.KOMUNE	de		Streifzug
vago	vag.0o.KOMUNE	de		Streifzug
forvagi	vag.for0i	fr	s'égarer	égarer
forvagi	vag.for0i	fr		vagabonder
forvagi	vag.for0i	fr		divaguer
forvagi	vag.for0i	de		abschweifen
forvagi	vag.for0i.KOMUNE	fr	s'égarer	égarer
forvagi	vag.for0i.KOMUNE	fr		vagabonder
forvagi	vag.for0i.KOMUNE	fr		divaguer
forvagi	vag.for0i.KOMUNE	de		abschweifen
gapvagi	vag.gap0i	de		flanieren
gapvagi	vag.gap0i	fr		flâner
gapvagi	vag.gap0i	fr		baguenauder
gapvagi	vag.gap0i	de		bummeln
gapvagi	vag.gap0i.KOMUNE	fr		flâner
gapvagi	vag.gap0i.KOMUNE	fr		baguenauder
gapvagi	vag.gap0i.KOMUNE	de		bummeln
gapvagi	vag.gap0i.KOMUNE	de		flanieren
vagabondi	vagabond.0i	fr		vagabonder
vagabondi	vagabond.0i.MOR	fr		vagabonder
vagabondo	vagabond.0o	fr		vagabond
vagabondo	vagabond.0o	de		Nichtsesshafter
vagabondo	vagabond.0o	de		Landstreicher
vagabondo	vagabond.0o	de		Vagabund
vagabondo	vagabond.0o.MOR	fr		vagabond
vagabondo	vagabond.0o.MOR	de		Nichtsesshafter
vagabondo	vagabond.0o.MOR	de		Landstreicher
vagabondo	vagabond.0o.MOR	de		Vagabund
Vagaduguo	vagadugu.0o	NULL	NULL	NULL
Vagaduguo	vagadugu.0o.cxefurbo	fr		Ouagadougou
Vagaduguo	vagadugu.0o.cxefurbo	en		Ouagadougou
Vagaduguo	vagadugu.0o.cxefurbo	de		Ouagadougou
vagina	vagin.0a	fr		vaginal
vagina	vagin.0a	en		vaginal
vagina	vagin.0a	de		vaginal
vagino	vagin.0o	fr		vagin
vagino	vagin.0o	en		vagina
vagino	vagin.0o	de		Scheide
vagino	vagin.0o	de		Vagina
manĝvagono	vagon.mangx0o	de		Zugrestaurant
manĝvagono	vagon.mangx0o	de		Restaurantwagen
manĝvagono	vagon.mangx0o	de		Bordrestaurant
manĝvagono	vagon.mangx0o	de		Speisewagen
manĝvagono	vagon.mangx0o	fr		wagon-restaurant
manĝvagono	vagon.mangx0o	en		diner
manĝvagono	vagon.mangx0o	en		restaurant car
manĝvagono	vagon.mangx0o	en		dining car
manĝvagono	vagon.mangx0o.FER	de		Restaurantwagen
manĝvagono	vagon.mangx0o.FER	de		Bordrestaurant
manĝvagono	vagon.mangx0o.FER	de		Zugrestaurant
manĝvagono	vagon.mangx0o.FER	de		Speisewagen
manĝvagono	vagon.mangx0o.FER	fr		wagon-restaurant
manĝvagono	vagon.mangx0o.FER	en		diner
manĝvagono	vagon.mangx0o.FER	en		restaurant car
manĝvagono	vagon.mangx0o.FER	en		dining car
vaĝrajana	vagxrajan.0a	de		Vajrayana-
vaĝrajana	vagxrajan.0a	de		vajrayanisch
vaĝrajana	vagxrajan.0a.BUD	de		Vajrayana-
vaĝrajana	vagxrajan.0a.BUD	de		vajrayanisch
Vaĝrajano	vagxrajan.0o	fr		Vajrayâna
Vaĝrajano	vagxrajan.0o	de		Vajrayana
Vaĝrajano	vagxrajan.0o	en		Vajrayana
Vaĝrajano	vagxrajan.0o.BUD	fr		Vajrayâna
Vaĝrajano	vagxrajan.0o.BUD	de		Vajrayana
Vaĝrajano	vagxrajan.0o.BUD	en		Vajrayana
vahabismano	vahabism.0ano	fr	wahhabite (subst.)	wahhabite
vahabismano	vahabism.0ano.ISL	fr	wahhabite (subst.)	wahhabite
Vahabismo	vahabism.0o	fr		Wahhabisme
Vahabismo	vahabism.0o.ISL	fr		Wahhabisme
vahabito	vahabit.0o	fr	wahhabite (subst.)	wahhabite
vahabito	vahabit.0o	de		Wahhabit
vahabito	vahabit.0o.ISL	fr	wahhabite (subst.)	wahhabite
vahabito	vahabit.0o.ISL	de		Wahhabit
vajco	vajc.0o	fr		étau
vajco	vajc.0o	en	vice (tool)	vice
vajco	vajc.0o	de		Schraubstock
vajco	vajc.0o.TEK	fr		étau
vajco	vajc.0o.TEK	en	vice (tool)	vice
vajco	vajc.0o.TEK	de		Schraubstock
Vajmaro	vajmar.0o	NULL	NULL	NULL
Vajmaro	vajmar.0o.urbo	fr		Weimar
Vajmaro	vajmar.0o.urbo	en		Weimar
Vajmaro	vajmar.0o.urbo	de		Weimar
Vajomingo	vajoming.0o	fr		Wyoming
Vajomingo	vajoming.0o	en		Wyoming
Vajomingo	vajoming.0o.GEOG	fr		Wyoming
Vajomingo	vajoming.0o.GEOG	en		Wyoming
Vajroĉano	vajrocxan.0o	fr		Vairocana
Vajroĉano	vajrocxan.0o.BUD	fr		Vairocana
vaka	vak.0a	de		leer
vaka	vak.0a	fr		vacant
vaka	vak.0a	de		vakant
vaka	vak.0a	fr		inoccupé
vaka	vak.0a	de		unbesetzt
vaka	vak.0a	de		frei
vaka	vak.0a.KOMUNE	fr		vacant
vaka	vak.0a.KOMUNE	de		vakant
vaka	vak.0a.KOMUNE	fr		inoccupé
vaka	vak.0a.KOMUNE	de		unbesetzt
vaka	vak.0a.KOMUNE	de		leer
vaka	vak.0a.KOMUNE	de		frei
vaki	vak.0i	fr		vacant (être)
vaki	vak.0i	en		be vacant
vaki	vak.0i	de	vakant sein	vakant
vaki	vak.0i	de	leer sein	leer
vaki	vak.0i	de		unbesetzt sein
vaki	vak.0i	de		frei sein
vaki	vak.0i.KOMUNE	fr		vacant (être)
vaki	vak.0i.KOMUNE	en		be vacant
vaki	vak.0i.KOMUNE	de	vakant sein	vakant
vaki	vak.0i.KOMUNE	de	leer sein	leer
vaki	vak.0i.KOMUNE	de		unbesetzt sein
vaki	vak.0i.KOMUNE	de		frei sein
vakcinado	vakcin.0ado	fr		vaccination
vakcinado	vakcin.0ado	en		vaccination
vakcinado	vakcin.0ado	de		Schutzimpfung
vakcinado	vakcin.0ado	de		Impfung
vakcinado	vakcin.0ado.MED	fr		vaccination
vakcinado	vakcin.0ado.MED	en		vaccination
vakcinado	vakcin.0ado.MED	de		Schutzimpfung
vakcinado	vakcin.0ado.MED	de		Impfung
vakcini	vakcin.0i	fr		vacciner
vakcini	vakcin.0i	en		vaccinate
vakcini	vakcin.0i	de	vakzinieren [rara]	vakzinieren
vakcini	vakcin.0i	de		schutzimpfen
vakcini	vakcin.0i	de		impfen
vakcini	vakcin.0i.MED	fr		vacciner
vakcini	vakcin.0i.MED	en		vaccinate
vakcini	vakcin.0i.MED	de	vakzinieren [rara]	vakzinieren
vakcini	vakcin.0i.MED	de		schutzimpfen
vakcini	vakcin.0i.MED	de		impfen
vakcino	vakcin.0o	de		Impfserum
vakcino	vakcin.0o	de		Impfstoff
vakcino	vakcin.0o	fr		vaccin
vakcino	vakcin.0o	en		vaccine
vakcino	vakcin.0o	de		Vakzine
vakcino	vakcin.0o.MED	de		Impfserum
vakcino	vakcin.0o.MED	de		Impfstoff
vakcino	vakcin.0o.MED	fr		vaccin
vakcino	vakcin.0o.MED	en		vaccine
vakcino	vakcin.0o.MED	de		Vakzine
vakcinio	vakcin1.0o	en		vaccinium
vakcinio	vakcin1.0o	de	Preiselbeere (ruĝa)	Preiselbeere
vakcinio	vakcin1.0o	de	Heidelbeere (nigra)	Heidelbeere
vakcinio	vakcin1.0o	fr		airelle
vakcinio	vakcin1.0o	en		bilberry
vakcinio	vakcin1.0o	en		huckleberry
vakcinio	vakcin1.0o	en		cranberry
vakcinio	vakcin1.0o	en		blueberry
vakcinio	vakcin1.0o.BOT	en		vaccinium
vakcinio	vakcin1.0o.BOT	de	Preiselbeere (ruĝa)	Preiselbeere
vakcinio	vakcin1.0o.BOT	de	Heidelbeere (nigra)	Heidelbeere
vakcinio	vakcin1.0o.BOT	fr		airelle
vakcinio	vakcin1.0o.BOT	en		bilberry
vakcinio	vakcin1.0o.BOT	en		huckleberry
vakcinio	vakcin1.0o.BOT	en		cranberry
vakcinio	vakcin1.0o.BOT	en		blueberry
vakcinio	vakcin1.0o.KUI	de	Preiselbeere (ruĝa)	Preiselbeere
vakcinio	vakcin1.0o.KUI	de	Heidelbeere (nigra)	Heidelbeere
vakcinio	vakcin1.0o.KUI	fr		airelle
vakcinio	vakcin1.0o.KUI	en		bilberry
vakcinio	vakcin1.0o.KUI	en		huckleberry
vakcinio	vakcin1.0o.KUI	en		cranberry
vakcinio	vakcin1.0o.KUI	en		blueberry
vakcinio	vakcin1.0o.KUI	en		vaccinium
vakero	vaker.0o	en		cowboy
vakero	vaker.0o	de		Cowboy
vakero	vaker.0o	fr		cow-boy
vakero	vaker.0o	de		Kuhhirte
vakero	vaker.0o.AGR	en		cowboy
vakero	vaker.0o.AGR	de		Cowboy
vakero	vaker.0o.AGR	fr		cow-boy
vakero	vaker.0o.AGR	de		Kuhhirte
vaksumi	vaks.0i	fr		cirer
vaksi	vaks.0i	fr		cirer
vaksumi	vaks.0i	en		wax
vaksi	vaks.0i	en		wax
vaksumi	vaks.0i	de		wienern
vaksi	vaks.0i	de		wienern
vaksumi	vaks.0i	de	mit Wachs einschmieren	einschmieren
vaksi	vaks.0i	de	mit Wachs einschmieren	einschmieren
vaksumi	vaks.0i	de		wachsen
vaksi	vaks.0i	de		wachsen
vakso	vaks.0o	fr		cire
vakso	vaks.0o	en		wax
vakso	vaks.0o	de		Wachs
orelvakso	vaks.orel0o	de		Ohrenschmalz
sigelvakso	vaks.sigel0o	fr		cire à cacheter
sigelvakso	vaks.sigel0o	de		Siegelwachs
vakuigi	vaku.0igi	fr	faire le vide	vide
vakuigi	vaku.0igi	en		make a vacuum
vakuigi	vaku.0igi	de		evakuieren
vakuigi	vaku.0igi	de		leerpumpen
vakuigi	vaku.0igi	de		leer machen
vakuigi	vaku.0igi	de		entleeren
vakuigi	vaku.0igi	de		leeren
vakuo	vaku.0o	fr	vide (physique)	vide
vakuo	vaku.0o	en		vacuum
vakuo	vaku.0o	de		Vakuum
vakuo	vaku.0o	de		Leerraum
vakuo	vaku.0o	de		Leere
vakuolo	vakuol.0o	fr		vacuole
vakuolo	vakuol.0o	en		vacuole
vakuolo	vakuol.0o	de		Vakuole
vakuolo	vakuol.0o.FIZL	fr		vacuole
vakuolo	vakuol.0o.FIZL	en		vacuole
vakuolo	vakuol.0o.FIZL	de		Vakuole
valeto	val.0eto	en		glen
valeto	val.0eto	en		dell
valeto	val.0eto	fr		vallon
valeto	val.0eto.GEOG	en		dell
valeto	val.0eto.GEOG	fr		vallon
valeto	val.0eto.GEOG	en		glen
valo	val.0o	fr		vallée
valo	val.0o	fr		val
valo	val.0o	en		valley
valo	val.0o	de		Tal
valo	val.0o.GEOG	fr		vallée
valo	val.0o.GEOG	fr		val
valo	val.0o.GEOG	en		valley
valo	val.0o.GEOG	de		Tal
Valo de la Reĝoj	val.0odelaregxoj	fr	la Vallée des rois	Vallée des rois
Valo de la Reĝoj	val.0odelaregxoj	en		Valley of the Kings
Valo de la Reĝoj	val.0odelaregxoj	de		Tal der Könige
Valo de la Reĝoj	val.0odelaregxoj.GEOG	fr	la Vallée des rois	Vallée des rois
Valo de la Reĝoj	val.0odelaregxoj.GEOG	en		Valley of the Kings
Valo de la Reĝoj	val.0odelaregxoj.GEOG	de		Tal der Könige
Silicia Valo	val.silicia0o	fr		Vallée du silicium
Silicia Valo	val.silicia0o	fr		Silicon valley
Silicia Valo	val.silicia0o	en		Silicon Valley
Silicia Valo	val.silicia0o.GEOG	fr		Vallée du silicium
Silicia Valo	val.silicia0o.GEOG	fr		Silicon valley
Silicia Valo	val.silicia0o.GEOG	en		Silicon Valley
Valdorfo	valdorf.0o	NULL	NULL	NULL
Valdorfo	valdorf.0o.urbo	de		Walldorf
Valdorfo	valdorf.0o.urbo	fr		Walldorf
Valdorfo	valdorf.0o.urbo	en		Walldorf
Valencio	valenci.0o	fr		Valence
Valencio	valenci.0o	de		Valencia
Valencio	valenci.0o.urbo	fr		Valence
Valencio	valenci.0o.urbo	de		Valencia
valencieno	valencien.0o	fr	valenciennes (dentelle)	valenciennes
valencieno	valencien.0o.TEKS	fr	valenciennes (dentelle)	valenciennes
valenta	valent.0a	NULL	NULL	NULL
valenta	valent.0a.KEM	NULL	NULL	NULL
valento	valent.0o	en		valency
valento	valent.0o	en		valence
valento	valent.0o.KEM	en		valency
valento	valent.0o.KEM	en		valence
valento	valent.0o.KEM	fr	valence (chimie)	valence
valento	valent.0o.KEM	de		Valenz
valento	valent.0o.LIN	en		valency
valento	valent.0o.LIN	en		valence
valento	valent.0o.LIN	fr	valence (linguistique)	valence
Valenteno	valenten.0o	fr		Valentin
Valenteno	valenten.0o	de		Valentin
Valenteno	valenten.0o.NOM	fr		Valentin
Valenteno	valenten.0o.NOM	de		Valentin
tago de Valenteno	valenten.tagode0o	fr	la Saint Valentin	Saint Valentin
tago de Valenteno	valenten.tagode0o	de		Valentinstag
tago de Valenteno	valenten.tagode0o.KAL	fr	la Saint Valentin	Saint Valentin
tago de Valenteno	valenten.tagode0o.KAL	de		Valentinstag
Valerio	valeri.0o	NULL	NULL	NULL
Valerio	valeri.0o.NOM	fr		Valerius
Valerio	valeri.0o.NOM	fr		Valère
valeriano	valerian.0o	fr		valériane
valeriano	valerian.0o	de		Baldrian
valeriano	valerian.0o.BOT	fr		valériane
valeriano	valerian.0o.BOT	de		Baldrian
valerianacoj	valerianac.0oj	fr		valerianacées
valerianacoj	valerianac.0oj.BOT	fr		valerianacées
valerianacoj	valerianac.0oj.BOT	de		Baldriangewächse
Valhalo	valhal.0o	fr		Walhalla
Valhalo	valhal.0o	fr		Valhalle
Valhalo	valhal.0o	de		Walhalla
Valhalo	valhal.0o	de		Walhall
Valhalo	valhal.0o.MIT	fr		Walhalla
Valhalo	valhal.0o.MIT	fr		Valhalle
Valhalo	valhal.0o.MIT	de		Walhalla
Valhalo	valhal.0o.MIT	de		Walhall
valideco	valid.0o	en		validity
valido	valid.0o	en		validity
valideco	valid.0o	de		Gültigkeit
valido	valid.0o	de		Gültigkeit
malvalidigi	valid.mal0igi	de		entwerten
senvalidigi	valid.mal0igi	de	für ungültig erklären	ungültig
malvalidigi	valid.mal0igi	de	für ungültig erklären	ungültig
senvalidigi	valid.mal0igi	en		invalidate
senvalidigi	valid.mal0igi	de	ungültig machen	ungültig
malvalidigi	valid.mal0igi	en		invalidate
malvalidigi	valid.mal0igi	de	ungültig machen	ungültig
senvalidigi	valid.mal0igi	de		entwerten
nevalida	valid.ne0a	de		abgelaufen
senvalida	valid.ne0a	de	verfallen (ungültig)	verfallen
malvalida	valid.ne0a	de	verfallen (ungültig)	verfallen
nevalida	valid.ne0a	de	verfallen (ungültig)	verfallen
senvalida	valid.ne0a	de		ungültig
malvalida	valid.ne0a	de		ungültig
nevalida	valid.ne0a	de		ungültig
senvalida	valid.ne0a	en		invalid
malvalida	valid.ne0a	en		invalid
nevalida	valid.ne0a	en		invalid
senvalida	valid.ne0a	de		abgelaufen
malvalida	valid.ne0a	de		abgelaufen
valizo	valiz.0o	fr		valise
valizo	valiz.0o	en		suitcase
valizo	valiz.0o	de		Koffer
valizo	valiz.0o.vojagxa	fr		valise
valizo	valiz.0o.vojagxa	en		suitcase
valizo	valiz.0o.vojagxa	de		Koffer
valona	valon.0a	fr		wallon
valona	valon.0a	en		Wallonian
valona	valon.0a	de		wallonisch
valono	valon.0o	fr		Wallon
valono	valon.0o	en		Walloon
valono	valon.0o	de		Wallone
Valonujo	valon.V0ujo	fr		Wallonie
Valonujo	valon.V0ujo	en		Wallonia
Valonujo	valon.V0ujo	de		Wallonien
Valonio	valoni.0o	fr		Wallonie
Valonio	valoni.0o	en		Wallonia
Valonio	valoni.0o	de		Wallonien
valora	valor.0a	fr	de valeur	valeur
valora	valor.0a	fr		couteux
valora	valor.0a.altvalora	fr	de valeur	valeur
valora	valor.0a.altvalora	fr		couteux
valora	valor.0a.altvalora	de		wertvoll
valora	valor.0a.ia	fr	de valeur	valeur
valora	valor.0a.ia	fr		couteux
valoraĵo	valor.0ajxo	fr	bien (objet de valeur)	bien
valoraĵo	valor.0ajxo	de		Wertgegenstand
valori	valor.0i	fr		valoir
valori	valor.0i	en		worth
valori	valor.0i	de	wert sein	wert
valori	valor.0i.EKON	de		kosten
valori	valor.0i.EKON	fr		valoir
valori	valor.0i.EKON	en		worth
valori	valor.0i.EKON	de	wert sein	wert
valori	valor.0i.indi	de		rentieren
valori	valor.0i.indi	de		lohnen
valori	valor.0i.indi	fr		valoir
valori	valor.0i.indi	en		worth
valori	valor.0i.indi	de	wert sein	wert
valori	valor.0i.kompare	de	gleichwertig sein	gleichwertig
valori	valor.0i.kompare	de		aufwiegen
valori	valor.0i.kompare	fr		valoir
valori	valor.0i.kompare	en		worth
valori	valor.0i.kompare	de	wert sein	wert
valori	valor.0i.kvalite	de		gelten
valori	valor.0i.kvalite	fr		valoir
valori	valor.0i.kvalite	en		worth
valori	valor.0i.kvalite	de	wert sein	wert
valori	valor.0i.mezure	fr		valoir
valori	valor.0i.mezure	en		worth
valori	valor.0i.mezure	de	wert sein	wert
valori	valor.0i.mezure	de	(gleichwertig) sein	sein
valori	valor.0i.mezure	de		entsprechen
valoro	valor.0o	en		value
valoro	valor.0o	de		Wert
valoro	valor.0o	fr		valeur
valoro	valor.0o.FIL	en		value
valoro	valor.0o.FIL	de		Wert
valoro	valor.0o.FIL	fr		valeur
valoro	valor.0o.ajxo	fr		valeur
valoro	valor.0o.ajxo	en		value
valoro	valor.0o.ajxo	de		Wert
valoro	valor.0o.mat	en		value
valoro	valor.0o.mat	de		Wert
valoro	valor.0o.mat	fr		valeur
valoro	valor.0o.prezo	en		value
valoro	valor.0o.prezo	de		Wert
valoro	valor.0o.prezo	fr		valeur
valoro	valor.0o.utilo	en		value
valoro	valor.0o.utilo	de		Wert
valoro	valor.0o.utilo	fr		valeur
absoluta valoro	valor.absoluta0o	fr	valeur absolue (math.)	valeur absolue
absoluta valoro	valor.absoluta0o	en	absolute value	value
absoluta valoro	valor.absoluta0o	de		Absolutwert
grandvalora	valor.alt0a	fr		précieux
altvalora	valor.alt0a	fr		précieux
grandvalora	valor.alt0a	de		wertvoll
altvalora	valor.alt0a	de		wertvoll
grandvalora	valor.alt0a.KOMUNE	fr		précieux
altvalora	valor.alt0a.KOMUNE	fr		précieux
grandvalora	valor.alt0a.KOMUNE	de		wertvoll
altvalora	valor.alt0a.KOMUNE	de		wertvoll
samvalora	valor.egal0a	fr		équivalent
egalvalora	valor.egal0a	fr		équivalent
samvalora	valor.egal0a	de		gleichwertig
egalvalora	valor.egal0a	de		gleichwertig
samvalora	valor.egal0a.KOMUNE	fr		équivalent
egalvalora	valor.egal0a.KOMUNE	fr		équivalent
samvalora	valor.egal0a.KOMUNE	de		gleichwertig
egalvalora	valor.egal0a.KOMUNE	de		gleichwertig
samvalori	valor.egal0i	fr	être équivalent à	équivalent
egalvalori	valor.egal0i	fr	être équivalent à	équivalent
samvalori	valor.egal0i	de	gleichviel wert sein	wert
egalvalori	valor.egal0i	de	gleichviel wert sein	wert
samvalori	valor.egal0i.KOMUNE	de	gleichviel wert sein	wert
egalvalori	valor.egal0i.KOMUNE	de	gleichviel wert sein	wert
samvalori	valor.egal0i.KOMUNE	fr	être équivalent à	équivalent
egalvalori	valor.egal0i.KOMUNE	fr	être équivalent à	équivalent
interŝanĝvaloro	valor.intersxangx0o	fr		valeur d'échange
interŝanĝvaloro	valor.intersxangx0o	de		Tauschwert
interŝanĝvaloro	valor.intersxangx0o.EKON	fr		valeur d'échange
interŝanĝvaloro	valor.intersxangx0o.EKON	de		Tauschwert
limvaloro	valor.lim0o	de		Grenzwert
multevalora	valor.mult0a	fr		précieux
multvalora	valor.mult0a	fr		précieux
multevalora	valor.mult0a	de		wertvoll
multvalora	valor.mult0a	de		wertvoll
plivalorigi	valor.pli0igi	fr		valoriser
plivalorigi	valor.pli0igi	en		make [sth] attractive
plivalorigi	valor.pli0igi	en		promote
plivaloro	valor.pli0o	fr	plus-value (écon.)	plus-value
plivaloro	valor.pli0o	de		Mehrwert
plivaloro	valor.pli0o	de		Marge
plivaloro	valor.pli0o.EKON	fr	plus-value (écon.)	plus-value
plivaloro	valor.pli0o.EKON	de		Marge
plivaloro	valor.pli0o.EKON	de		Mehrwert
plivaloro	valor.pli0o.KOMUNE	de		Marge
plivaloro	valor.pli0o.KOMUNE	de		Mehrwert
plivaloro	valor.pli0o.KOMUNE	fr	plus-value (écon.)	plus-value
plusvaloro	valor.plus0o	fr	plus-value (marx.)	plus-value
plusvaloro	valor.plus0o	de		Mehrwert
plusvaloro	valor.plus0o.EKON	fr	plus-value (marx.)	plus-value
plusvaloro	valor.plus0o.EKON	de		Mehrwert
plusvaloro	valor.plus0o.aldono	fr	plus-value (marx.)	plus-value
plusvaloro	valor.plus0o.aldono	de		Mehrwert
plusvaloro	valor.plus0o.aldono	de		Mehrwert
senvalora	valor.sen0a	fr		sans valeur
senvalora	valor.sen0a	de		wertlos
senvalora	valor.sen0a.KOMUNE	fr		sans valeur
senvalora	valor.sen0a.KOMUNE	de		wertlos
senvaloraĵo	valor.sen0ajxo	fr	rien (broutille)	rien
senvaloraĵo	valor.sen0ajxo	fr		broutille
senvaloraĵo	valor.sen0ajxo.KOMUNE	fr	rien (broutille)	rien
senvaloraĵo	valor.sen0ajxo.KOMUNE	fr		broutille
senvalorigi	valor.sen0igi	fr		dévaluer
senvalorigi	valor.sen0igi	fr		dévaloriser
senvalorigi	valor.sen0igi	fr		déprécier
senvalorigi	valor.sen0igi	de		entkräften
senvalorigi	valor.sen0igi	de		entwerten
senvalorigi	valor.sen0igi.KOMUNE	fr		dévaluer
senvalorigi	valor.sen0igi.KOMUNE	fr		dévaloriser
senvalorigi	valor.sen0igi.KOMUNE	fr		déprécier
senvalorigi	valor.sen0igi.KOMUNE	de		entkräften
senvalorigi	valor.sen0igi.KOMUNE	de		entwerten
uzvaloro	valor.uz0o	fr		valeur d'usage
uzvaloro	valor.uz0o	de		Gebrauchswert
vervaloro	valor.ver0o	fr		valeur de vérité
vervaloro	valor.ver0o	en	truth value	value
vervaloro	valor.ver0o	de		Wahrheitswert
valorizi	valoriz.0i	fr		assigner
valorizi	valoriz.0i	fr		affecter
valorizi	valoriz.0i	en	assign (a value to a variable)	assign
valorizo	valoriz.0o	fr		assignation
valorizo	valoriz.0o	fr		affectation
valorizo	valoriz.0o	en		assignment
valorizo	valoriz.0o	de		Wertzuweisung
valorizo	valoriz.0o	de		Zuweisung
valsi	vals.0i	en		waltz
valsi	vals.0i	de	Walzer tanzen	tanzen
valsi	vals.0i	fr		valser
valso	vals.0o	fr		valse
valso	vals.0o	en		waltz
valso	vals.0o	de		Walzer
Valtero	valter.0o	fr		Walter
Valtero	valter.0o	fr		Gauthier
Valtero	valter.0o	en		Walter
Valtero	valter.0o	de		Walter
Valtero	valter.0o.NOM	fr		Walter
Valtero	valter.0o.NOM	fr		Gauthier
Valtero	valter.0o.NOM	en		Walter
Valtero	valter.0o.NOM	de		Walter
valuto	valut.0o	fr	devise (monnaie)	devise
valuto	valut.0o	en		valuta
valuto	valut.0o	en		currency value
valuto	valut.0o	en		money
valuto	valut.0o	en		currency
valuto	valut.0o	de		Valuta
valuto	valut.0o	en		money
valuto	valut.0o	en		currency
valuto	valut.0o	de		Währung
kontovaluto	valut.konto0o	fr		unité de compte
kontovaluto	valut.konto0o.EKON	fr		unité de compte
valvo	valv.0o	NULL	NULL	NULL
valvo	valv.0o.BOT	NULL	NULL	NULL
valvo	valv.0o.ELE	fr	redresseur (électrique)	redresseur
valvo	valv.0o.ELE	de		Gleichrichter
valvo	valv.0o.TEK	fr		clapet
valvo	valv.0o.TEK	fr		soupape
valvo	valv.0o.TEK	de		Stellklappe
valvo	valv.0o.TEK	de		Ventil
valvo	valv.0o.ZOO	NULL	NULL	NULL
duvalvuloj	valv.du0uloj	fr	bivalves (classe des)	bivalves
duvalvuloj	valv.du0uloj	en		bivalves
duvalvuloj	valv.du0uloj	de	Muscheln (Klasse)	Muscheln
