#kap	mrk	lng	trd	ind
obei	obe.0i	de	sich fügen	fügen
obei	obe.0i	de	(einem Befehl) nachkommen	nachkommen
obei	obe.0i	de		gehorchen
obei	obe.0i.KOMUNE	fr		obéir
obei	obe.0i.KOMUNE	en		obey
obei	obe.0i.KOMUNE	de	sich fügen	fügen
obei	obe.0i.KOMUNE	de	(einem Befehl) nachkommen	nachkommen
obei	obe.0i.KOMUNE	de		gehorchen
obeigi	obe.0igi	fr	mener (faire obéir)	mener
obeigi	obe.0igi	fr	diriger (faire obéir)	diriger
obeigi	obe.0igi	en		train
obeigi	obe.0igi	en		subdue
obeigi	obe.0igi	de		unterwerfen
obeigi	obe.0igi	en	bring to heel	heel
obeigi	obe.0igi	de	gefügig machen	gefügig
obeigi	obe.0igi	en	bring into allegiance	allegiance
obeigi	obe.0igi.KOMUNE	fr	mener (faire obéir)	mener
obeigi	obe.0igi.KOMUNE	fr	diriger (faire obéir)	diriger
obeigi	obe.0igi.KOMUNE	en		train
obeigi	obe.0igi.KOMUNE	en		subdue
obeigi	obe.0igi.KOMUNE	en	bring to heel	heel
obeigi	obe.0igi.KOMUNE	de	gefügig machen	gefügig
obeigi	obe.0igi.KOMUNE	en	bring into allegiance	allegiance
obeigi	obe.0igi.KOMUNE	de		unterwerfen
malobeema	obe.mal0ema	de		eigensinnig
malobeema	obe.mal0ema	de		trotzig
malobeema	obe.mal0ema	de		widerspenstig
malobeema	obe.mal0ema	fr		désobéissant
malobeema	obe.mal0ema	en		disobedient
malobeema	obe.mal0ema	en		defiant
malobeema	obe.mal0ema.KOMUNE	de		eigensinnig
malobeema	obe.mal0ema.KOMUNE	de		trotzig
malobeema	obe.mal0ema.KOMUNE	de		widerspenstig
malobeema	obe.mal0ema.KOMUNE	fr		désobéissant
malobeema	obe.mal0ema.KOMUNE	en		disobedient
malobeema	obe.mal0ema.KOMUNE	en		defiant
malobei	obe.mal0i	de		trotzen
malobei	obe.mal0i	de	sich widersetzen	widersetzen
obelisko	obelis.0o	fr		obélisque
obelisko	obelis.0o	en		obelisk
obelisko	obelis.0o	de		Obelisk
obelisko	obelis.0o.ARKI	fr		obélisque
obelisko	obelis.0o.ARKI	en		obelisk
obelisko	obelis.0o.ARKI	de		Obelisk
obeza	obez.0a	fr		obèse
obeza	obez.0a	de		fettleibig
obeza	obez.0a.MED	fr		obèse
obeza	obez.0a.MED	de		fettleibig
obezeco	obez.0o	fr		obésité
obezo	obez.0o	fr		obésité
obezeco	obez.0o	de		Fettleibigkeit
obezo	obez.0o	de		Fettleibigkeit
obezeco	obez.0o.MED	fr		obésité
obezo	obez.0o.MED	fr		obésité
obezeco	obez.0o.MED	de		Fettleibigkeit
obezo	obez.0o.MED	de		Fettleibigkeit
obio	obi.0o	fr		obi
obio	obi.0o	de		Obi
objekta	objekt.0a	NULL	NULL	NULL
objekta	objekt.0a.GRA	NULL	NULL	NULL
objekta	objekt.0a.perceptebla	de		sachlich
objekta	objekt.0a.perceptebla	de		Sach-
objekto	objekt.0o	fr		
objekto	objekt.0o	en		
objekto	objekt.0o	de		Affäre
objekto	objekt.0o	de		Sache
objekto	objekt.0o.FIL	fr		
objekto	objekt.0o.FIL	en		
objekto	objekt.0o.FIL	de		gedachtes Objekt
objekto	objekt.0o.FIL	de		Vorstellung
objekto	objekt.0o.FIL	de		Affäre
objekto	objekt.0o.FIL	de		Sache
objekto	objekt.0o.GRA	fr		
objekto	objekt.0o.GRA	en		
objekto	objekt.0o.GRA	de		Satzergänzung
objekto	objekt.0o.GRA	de		Objekt
objekto	objekt.0o.GRA	de		Affäre
objekto	objekt.0o.GRA	de		Sache
objekto	objekt.0o.ajxo	fr		
objekto	objekt.0o.ajxo	en		
objekto	objekt.0o.ajxo	de		Affäre
objekto	objekt.0o.ajxo	de		Sache
objekto	objekt.0o.ajxo	de		
objekto	objekt.0o.ajxo	de		Ding
objekto	objekt.0o.ajxo	de		Sache
objekto	objekt.0o.deago	fr		
objekto	objekt.0o.deago	en		
objekto	objekt.0o.deago	de		öffentliche Person
objekto	objekt.0o.deago	de		Zielscheibe
objekto	objekt.0o.deago	de		Objekt
objekto	objekt.0o.deago	de		Affäre
objekto	objekt.0o.deago	de		Sache
objekto	objekt.0o.temo	fr		
objekto	objekt.0o.temo	en		
objekto	objekt.0o.temo	de		Thema
objekto	objekt.0o.temo	de		Affäre
objekto	objekt.0o.temo	de		Sache
rekta objekto	objekt.akuzativa_0o	fr		C.O.D.
akuzativa objekto	objekt.akuzativa_0o	fr		C.O.D.
rekta objekto	objekt.akuzativa_0o	fr		complément d’objet direct
akuzativa objekto	objekt.akuzativa_0o	fr		complément d’objet direct
rekta objekto	objekt.akuzativa_0o	en		object
akuzativa objekto	objekt.akuzativa_0o	en		object
rekta objekto	objekt.akuzativa_0o	en		direct object
akuzativa objekto	objekt.akuzativa_0o	en		direct object
rekta objekto	objekt.akuzativa_0o.GRA	fr		complément d’objet direct
akuzativa objekto	objekt.akuzativa_0o.GRA	fr		complément d’objet direct
rekta objekto	objekt.akuzativa_0o.GRA	en		object
akuzativa objekto	objekt.akuzativa_0o.GRA	en		object
rekta objekto	objekt.akuzativa_0o.GRA	en		direct object
akuzativa objekto	objekt.akuzativa_0o.GRA	en		direct object
rekta objekto	objekt.akuzativa_0o.GRA	de		Akkusativobjekt
akuzativa objekto	objekt.akuzativa_0o.GRA	de		Akkusativobjekt
rekta objekto	objekt.akuzativa_0o.GRA	fr		C.O.D.
akuzativa objekto	objekt.akuzativa_0o.GRA	fr		C.O.D.
objekto de studo	objekt.stud0o	fr		sujet d'étude
studobjekto	objekt.stud0o	fr		sujet d'étude
objekto de studo	objekt.stud0o	fr		objet d'étude
studobjekto	objekt.stud0o	fr		objet d'étude
objekto de studo	objekt.stud0o.PED	fr		sujet d'étude
studobjekto	objekt.stud0o.PED	fr		sujet d'étude
objekto de studo	objekt.stud0o.PED	fr		objet d'étude
studobjekto	objekt.stud0o.PED	fr		objet d'étude
objekto de studo	objekt.stud0o.PED	de		Thema
studobjekto	objekt.stud0o.PED	de		Thema
objekto de studo	objekt.stud0o.PED	de		Studienfach
studobjekto	objekt.stud0o.PED	de		Studienfach
objekto de studo	objekt.stud0o.PED	de		Studienobjekt
studobjekto	objekt.stud0o.PED	de		Studienobjekt
objektiva	objekt1.0a	fr		objective
objektiva	objekt1.0a	fr		objectif
objektiva	objekt1.0a	de		objektiv
objektiva	objekt1.0a	en		objective
objektiva	objekt1.0a.FIL	fr		objective
objektiva	objekt1.0a.FIL	fr		objectif
objektiva	objekt1.0a.FIL	de		objektiv
objektiva	objekt1.0a.FIL	en		objective
objektiva	objekt1.0a.KOMUNE	de		objektiv
objektiva	objekt1.0a.KOMUNE	fr		objective
objektiva	objekt1.0a.KOMUNE	fr		objectif
objektiva	objekt1.0a.KOMUNE	en		objective
objektiveco	objekt1.0eco	fr		objectivité
objektiveco	objekt1.0eco	en		objectivity
objektiveco	objekt1.0eco	de		Objektivität
objektivo	objekt2.0o	de		Objektiv
objektivo	objekt2.0o	fr	objectif (optique)	objectif
objektivo	objekt2.0o	en	objective (lens)	objective
objektivo	objekt2.0o.FOT	de		Objektiv
objektivo	objekt2.0o.FOT	fr	objectif (optique)	objectif
objektivo	objekt2.0o.FOT	en	objective (lens)	objective
objektivo	objekt2.0o.lenso	de		Objektiv
objektivo	objekt2.0o.lenso	fr	objectif (optique)	objectif
objektivo	objekt2.0o.lenso	en	objective (lens)	objective
obĵeti	objxet.0i	fr		objecter
obĵeti	objxet.0i	de		widersprechen
obĵeti	objxet.0i.KOMUNE	fr		objecter
obĵeti	objxet.0i.KOMUNE	de		widersprechen
obĵeto	objxet.0o	fr		objection
obĵeto	objxet.0o	de		Widerspruch
obĵeto	objxet.0o.KOMUNE	fr		objection
obĵeto	objxet.0o.KOMUNE	de		Widerspruch
-obl	obl.0	de	-fach	fach
obleco	obl.0eco	fr		ordre de multiplicité
obleco	obl.0eco	fr		multiplicité
obleco	obl.0eco	en		multiplicity
obleco	obl.0eco	de		Vielfachheit
obleco	obl.0eco	de		Multiplizität
obligi	obl.0igi	fr	multiplier (math.)	multiplier
obligi	obl.0igi	en		multiply
obligi	obl.0igi	de		vervielfältigen
oblo	obl.0o	fr	multiple (subst., math.)	multiple
oblo	obl.0o	en		multiple
oblo	obl.0o	de		Vielfaches
multobla	obl.mult0a	fr		multiple
multobla	obl.mult0a	de		vielfach
multobla	obl.mult0a.MAT	fr		multiple
multobla	obl.mult0a.MAT	de		vielfach
multobligi	obl.mult0igi	fr		multiplier
multobligi	obl.mult0igi	en		multiply
multobligi	obl.mult0igi	de		vervielfachen
multobligi	obl.mult0igi.multipliki	fr		multiplier
multobligi	obl.mult0igi.multipliki	en		multiply
multobligi	obl.mult0igi.multipliki	de		vervielfachen
n-obla	obl.n0a	fr		n-uple
n-obla	obl.n0a	fr		multiple d'ordre n
n-obla	obl.n0a	en		n-fold
n-obla	obl.n0a	de		n-fach
plej malgranda komuna oblo	obl.plej_malgranda_komuna_0o	fr	plus petit commun multiple	multiple
plej malgranda komuna oblo	obl.plej_malgranda_komuna_0o	en	least common multiple	multiple
plej malgranda komuna oblo	obl.plej_malgranda_komuna_0o	de	kleinstes gemeinsames Vielfaches	Vielfaches
plej malgranda komuna oblo	obl.plej_malgranda_komuna_0o	fr		P.P.C.M.
plurobla	obl.plur0a	de		multiple
plurobla	obl.plur0a	fr		multiple
plurobla	obl.plur0a	en		multiple
plurobla	obl.plur0a	de		mehrfach
oblato	oblat.0o	en		wafer
oblato	oblat.0o	de		Oblate
oblato	oblat.0o.KAT	fr	oublie (rel.)	oublie
oblato	oblat.0o.KAT	en		wafer
oblato	oblat.0o.KAT	de		Oblate
oblato	oblat.0o.KUI	fr		fond de tarte
oblato	oblat.0o.KUI	en		wafer
oblato	oblat.0o.KUI	de		Oblate
oblato	oblat.0o.MED	fr	cachet (pharm.)	cachet
oblato	oblat.0o.MED	en		starch capsule
oblato	oblat.0o.MED	en		wafer
oblato	oblat.0o.MED	de		Oblate
oblato	oblat.0o.glua	fr	cachet (en pain à cacheter)	cachet
oblato	oblat.0o.glua	en		seal
oblato	oblat.0o.glua	en		wafer
oblato	oblat.0o.glua	de		Oblate
obligacio	obliga.0o	fr	obligation (finance)	obligation
obligacio	obliga.0o	en		debenture
obligacio	obliga.0o	en		bond
obligacio	obliga.0o	de		Rentenpapier
obligacio	obliga.0o	de		Schuldverschreibung
obligacio	obliga.0o	de		Obligation
oblikva	oblikv.0a	fr	oblique (adj.)	oblique
oblikva	oblikv.0a	en		oblique
oblikva	oblikv.0a	de		schief
oblikva	oblikv.0a	de		schräg
oblikva	oblikv.0a.de_normala	fr	oblique (adj.)	oblique
oblikva	oblikv.0a.de_normala	en		oblique
oblikva	oblikv.0a.de_normala	de		schief
oblikva	oblikv.0a.de_normala	de		schräg
oblikva	oblikv.0a.de_vertikala	fr	oblique (adj.)	oblique
oblikva	oblikv.0a.de_vertikala	en		oblique
oblikva	oblikv.0a.de_vertikala	de		schief
oblikva	oblikv.0a.de_vertikala	de		schräg
oblikveco	oblikv.0eco	fr		obliquité
oblikveco	oblikv.0eco.kie	fr		obliquité
oblikveco	oblikv.0eco.kie	de		Schiefe
oblikveco	oblikv.0eco.malrekteco	fr		obliquité
oblikviri	oblikv.0i	fr		obliquer
oblikvi	oblikv.0i	fr		obliquer
oblikviri	oblikv.0i.kie	de		ausweichen
oblikvi	oblikv.0i.kie	de		ausweichen
oblikviri	oblikv.0i.kie	fr		obliquer
oblikvi	oblikv.0i.kie	fr		obliquer
oblikvo	oblikv.0o	fr		barre oblique
oblikvo	oblikv.0o.signo	fr		barre oblique
oblikvo	oblikv.0o.signo	en		virgule
oblikvo	oblikv.0o.signo	en		shilling stroke
oblikvo	oblikv.0o.signo	en		shilling mark
oblikvo	oblikv.0o.signo	en		separatrix
oblikvo	oblikv.0o.signo	en		oblique stroke
oblikvo	oblikv.0o.signo	en		slant
oblikvo	oblikv.0o.signo	en		solidus
oblikvo	oblikv.0o.signo	en		fraction
oblikvo	oblikv.0o.signo	en		fraction bar
oblikvo	oblikv.0o.signo	en		diagonal
oblikvo	oblikv.0o.signo	en	forward slash	slash
oblikvo	oblikv.0o.signo	en		slash
oblikvo	oblikv.0o.signo	de	Schrägstrich (Zeichen)	Schrägstrich
oblonga	oblong.0a	en		oblong
oblonga	oblong.0a	en		elongated
oblonga	oblong.0a	de		länglich
oblonga	oblong.0a	fr		oblong
oblonga	oblong.0a	fr		allongé
obolo	obol.0o	fr		obole
obolo	obol.0o	en		obolus
obolo	obol.0o	de		Obolus
obscena	obscen.0a	fr		obscène
obscena	obscen.0a	de		obszön
obscena	obscen.0a	de		unanständig
obscena	obscen.0a.KOMUNE	fr		obscène
obscena	obscen.0a.KOMUNE	de		obszön
obscena	obscen.0a.KOMUNE	de		unanständig
obscenaĵo	obscen.0ajxo	de		Unanständigkeit
obscenaĵo	obscen.0ajxo	fr		obscénité
obscenaĵo	obscen.0ajxo	de		Obszönität
obscenaĵo	obscen.0ajxo.KOMUNE	de		Unanständigkeit
obscenaĵo	obscen.0ajxo.KOMUNE	fr		obscénité
obscenaĵo	obscen.0ajxo.KOMUNE	de		Obszönität
obsedito	obsed.0ato	en		obsessed
obsedato	obsed.0ato	en		obsessed
obsedito	obsed.0ato	de		Besessener
obsedato	obsed.0ato	de		Besessener
obsedito	obsed.0ato	fr	obsédé (subst.)	obsédé
obsedato	obsed.0ato	fr	obsédé (subst.)	obsédé
obsedito	obsed.0ato.PSI	de		Besessener
obsedato	obsed.0ato.PSI	de		Besessener
obsedito	obsed.0ato.PSI	fr	obsédé (subst.)	obsédé
obsedato	obsed.0ato.PSI	fr	obsédé (subst.)	obsédé
obsedito	obsed.0ato.PSI	en		obsessed
obsedato	obsed.0ato.PSI	en		obsessed
obsedi	obsed.0i	fr		obséder
obsedi	obsed.0i	en		obsess
obsedi	obsed.0i	de		befallen
obsedi	obsed.0i	de		plagen
obsedi	obsed.0i	de		quälen
obsedi	obsed.0i	de		verfolgen
obsedi	obsed.0i	de		heimsuchen
obsedi	obsed.0i.PSI	fr		obséder
obsedi	obsed.0i.PSI	en		obsess
obsedi	obsed.0i.PSI	de		befallen
obsedi	obsed.0i.PSI	de		plagen
obsedi	obsed.0i.PSI	de		quälen
obsedi	obsed.0i.PSI	de		verfolgen
obsedi	obsed.0i.PSI	de		heimsuchen
obsedo	obsed.0o	fr		obsession
obsedo	obsed.0o	en		obsession
obsedo	obsed.0o	de		Obsession
obsedo	obsed.0o	de		Besessenheit
obsedo	obsed.0o.PSI	fr		obsession
obsedo	obsed.0o.PSI	en		obsession
obsedo	obsed.0o.PSI	de		Obsession
obsedo	obsed.0o.PSI	de		Besessenheit
observado	observ.0ado	NULL	NULL	NULL
observado	observ.0ado.obeo	fr		observance
observado	observ.0ado.obeo	de		Beachtung
observado	observ.0ado.rigardo	fr	observation (action)	observation
observado	observ.0ado.rigardo	de		Beobachtung
observaĵo	observ.0ajxo	fr	observation (fait)	observation
observaĵo	observ.0ajxo	de		Wahrnehmung
observaĵo	observ.0ajxo.rigardajxo	fr	observation (fait)	observation
observaĵo	observ.0ajxo.rigardajxo	de		Wahrnehmung
observanto	observ.0anto	fr	observateur (subst.)	observateur
observanto	observ.0anto	de		Beobachter
observanto	observ.0anto.KOMUNE	fr	observateur (subst.)	observateur
observanto	observ.0anto.KOMUNE	de		Beobachter
observanto	observ.0anto.komisiito	de		Beobachter
observanto	observ.0anto.komisiito	fr	observateur (subst.)	observateur
observanto	observ.0anto.obeanto	de		Beobachter
observanto	observ.0anto.obeanto	fr	observateur (subst.)	observateur
observejo	observ.0ejo	fr		observatoire
observejo	observ.0ejo.KOMUNE	fr		observatoire
observema	observ.0ema	fr	observateur (adj.)	observateur
observema	observ.0ema.KOMUNE	fr	observateur (adj.)	observateur
observemo	observ.0emo	NULL	NULL	NULL
observemo	observ.0emo.rigardo	fr		sens de l'observation
observi	observ.0i	fr		observer
observi	observ.0i	en		observe
observi	observ.0i.obei	fr		observer
observi	observ.0i.obei	en		observe
observi	observ.0i.obei	de		befolgen
observi	observ.0i.obei	de		beachten
observi	observ.0i.rigardi	fr		observer
observi	observ.0i.rigardi	en		observe
observi	observ.0i.rigardi	de		beobachten
observo	observ.0o	de		Beobachtung
observo	observ.0o.ago	de		Beobachtung
observo	observ.0o.io	de		Beobachtung
kaŝobservi	observ.kasx0i	fr		espionner
kaŝobservi	observ.kasx0i	de		spionieren
kaŝobservi	observ.kasx0i.rigardi	fr		espionner
kaŝobservi	observ.kasx0i.rigardi	de		spionieren
malobservi	observ.mal0i	fr	violer (enfreindre)	violer
malobservi	observ.mal0i	fr		transgresser
malobservi	observ.mal0i	fr		enfreindre
malobservi	observ.mal0i	de		mißachten
malobservi	observ.mal0i.obei	fr	violer (enfreindre)	violer
malobservi	observ.mal0i.obei	fr		transgresser
malobservi	observ.mal0i.obei	fr		enfreindre
malobservi	observ.mal0i.obei	de		mißachten
marobservejo	observ.mar0ejo	fr		observatoire marin
marobservejo	observ.mar0ejo.MAR	fr		observatoire marin
astronomia observejo	observ.stel0ejo	fr		observatoire astronomique
stelobservejo	observ.stel0ejo	fr		observatoire astronomique
astronomia observejo	observ.stel0ejo.AST	fr		observatoire astronomique
stelobservejo	observ.stel0ejo.AST	fr		observatoire astronomique
meteologia observejo	observ.veter0ejo	fr		observatoire météorologique
veterobservejo	observ.veter0ejo	fr		observatoire météorologique
meteologia observejo	observ.veter0ejo.MET	fr		observatoire météorologique
veterobservejo	observ.veter0ejo.MET	fr		observatoire météorologique
observatorio	observ1.0o	fr	observatoire (science)	observatoire
observatorio	observ1.0o	en		observatory
observatorio	observ1.0o	de		Observatorium
observatorio	observ1.0o.SCI	fr	observatoire (science)	observatoire
observatorio	observ1.0o.SCI	en		observatory
observatorio	observ1.0o.SCI	de		Observatorium
obsidiano	obsidian.0o	de		Obsidian
obsidiano	obsidian.0o	fr		obsidienne
obsidiano	obsidian.0o	en		obsidian
obsidiano	obsidian.0o.MIN	de		Obsidian
obsidiano	obsidian.0o.MIN	fr		obsidienne
obsidiano	obsidian.0o.MIN	en		obsidian
obskura	obskur.0a	fr		obscur
obskura	obskur.0a	en		obscure
obskura	obskur.0a	de		obskur
obskura	obskur.0a.malklara	fr		obscur
obskura	obskur.0a.malklara	en		obscure
obskura	obskur.0a.malklara	de		obskur
obskura	obskur.0a.malklara	de		verworren
obskura	obskur.0a.malklara	de		unverständlich
obskura	obskur.0a.malklara	de		unklar
obskura	obskur.0a.malklara	en		unclear
obskura	obskur.0a.malluma	fr		obscur
obskura	obskur.0a.malluma	en		obscure
obskura	obskur.0a.malluma	de		obskur
obskura	obskur.0a.malluma	fr		ténébreux
obskura	obskur.0a.malluma	en		dark
obskura	obskur.0a.malluma	de		finster
obskura	obskur.0a.malluma	de		düster
obskura	obskur.0a.malluma	de		dunkel
obskura	obskur.0a.nefama	fr		obscur
obskura	obskur.0a.nefama	en		obscure
obskura	obskur.0a.nefama	de		obskur
obskura	obskur.0a.nefama	en		unknown
obskura	obskur.0a.nefama	de		zweifelhaft
obskura	obskur.0a.nefama	de		zwielichtig
obskurismo	obskur.0ismo	fr		obscurantisme
obskurismo	obskur.0ismo	de		Obskurantismus
obskurismo	obskur.0ismo.KOMUNE	fr		obscurantisme
obskurismo	obskur.0ismo.KOMUNE	de		Obskurantismus
obskurantismo	obskurantism.0o	fr		obscurantisme
obskurantismo	obskurantism.0o	de		Obskurantismus
obskurantismo	obskurantism.0o.KOMUNE	fr		obscurantisme
obskurantismo	obskurantism.0o.KOMUNE	de		Obskurantismus
obstakli	obstak.0i	fr		entraver
obstakli	obstak.0i	fr		empêcher
obstakli	obstak.0i	de		erschweren
obstakli	obstak.0i	de		verhindern
obstakli	obstak.0i	de		behindern
obstakli	obstak.0i	de		hindern
obstakli	obstak.0i.KOMUNE	fr		entraver
obstakli	obstak.0i.KOMUNE	fr		empêcher
obstakli	obstak.0i.KOMUNE	de		erschweren
obstakli	obstak.0i.KOMUNE	de		verhindern
obstakli	obstak.0i.KOMUNE	de		behindern
obstakli	obstak.0i.KOMUNE	de		hindern
obstaklo	obstak.0o	de		Hindernis
obstaklo	obstak.0o	fr		obstacle
obstaklo	obstak.0o	fr		empêchement
obstaklo	obstak.0o	en		obstacle
obstaklo	obstak.0o	de		Hürde
obstaklo	obstak.0o.KOMUNE	fr		obstacle
obstaklo	obstak.0o.KOMUNE	fr		empêchement
obstaklo	obstak.0o.KOMUNE	en		obstacle
obstaklo	obstak.0o.KOMUNE	de		Hürde
obstaklo	obstak.0o.KOMUNE	de		Hindernis
obstina	obstin.0a	de		hartnäckig
obstina	obstin.0a	de		bockbeinig
obstina	obstin.0a	de		stur
obstina	obstin.0a	de		störrisch
obstina	obstin.0a	de		starrsinnig
obstina	obstin.0a	de		halsstarrig
obstina	obstin.0a	fr		entêté
obstina	obstin.0a	en		obstinate
obstina	obstin.0a	fr		obstiné
obstina	obstin.0a	de		eigensinnig
obstina	obstin.0a	en		stubborn
obstina	obstin.0a	de		dickköpfig
obstina	obstin.0a.KOMUNE	de		bockbeinig
obstina	obstin.0a.KOMUNE	de		stur
obstina	obstin.0a.KOMUNE	de		störrisch
obstina	obstin.0a.KOMUNE	de		starrsinnig
obstina	obstin.0a.KOMUNE	de		halsstarrig
obstina	obstin.0a.KOMUNE	fr		entêté
obstina	obstin.0a.KOMUNE	fr		obstiné
obstina	obstin.0a.KOMUNE	de		eigensinnig
obstina	obstin.0a.KOMUNE	en		stubborn
obstina	obstin.0a.KOMUNE	de		dickköpfig
obstina	obstin.0a.KOMUNE	en		obstinate
obstina	obstin.0a.KOMUNE	de		hartnäckig
obstineco	obstin.0eco	fr		obstination
obstineco	obstin.0eco	en		stubbornness
obstineco	obstin.0eco	fr		entêtement
obstineco	obstin.0eco	en		obstinance
obstineco	obstin.0eco	en		obstinacy
obstineco	obstin.0eco	de		Dickköpfigkeit
obstineco	obstin.0eco	de		Hartnäckigkeit
obstineco	obstin.0eco	de		Eigensinn
obstineco	obstin.0eco	de		Sturheit
obstineco	obstin.0eco	de		Starrsinn
obstineco	obstin.0eco	de		Halsstarrigkeit
obstineco	obstin.0eco.KOMUNE	fr		obstination
obstineco	obstin.0eco.KOMUNE	en		stubbornness
obstineco	obstin.0eco.KOMUNE	fr		entêtement
obstineco	obstin.0eco.KOMUNE	en		obstinance
obstineco	obstin.0eco.KOMUNE	en		obstinacy
obstineco	obstin.0eco.KOMUNE	de		Dickköpfigkeit
obstineco	obstin.0eco.KOMUNE	de		Hartnäckigkeit
obstineco	obstin.0eco.KOMUNE	de		Eigensinn
obstineco	obstin.0eco.KOMUNE	de		Sturheit
obstineco	obstin.0eco.KOMUNE	de		Starrsinn
obstineco	obstin.0eco.KOMUNE	de		Halsstarrigkeit
obstini	obstin.0i	fr	s'entêter	entêter
obstini	obstin.0i	fr	s'obstiner	obstiner
obstini	obstin.0i	en		persist
obstini	obstin.0i	de		dickköpfig sein
obstini	obstin.0i	de	bei seiner Meinung bleiben	Meinung
obstini	obstin.0i	de	sich versteifen	versteifen
obstini	obstin.0i	de		halsstarrig sein
obstini	obstin.0i.KOMUNE	fr	s'entêter	entêter
obstini	obstin.0i.KOMUNE	fr	s'obstiner	obstiner
obstini	obstin.0i.KOMUNE	en		persist
obstini	obstin.0i.KOMUNE	de		dickköpfig sein
obstini	obstin.0i.KOMUNE	de	bei seiner Meinung bleiben	Meinung
obstini	obstin.0i.KOMUNE	de	sich versteifen	versteifen
obstini	obstin.0i.KOMUNE	de		halsstarrig sein
obstinigi	obstin.0igi	fr	endurcir (rendre obstiné)	endurcir
obstinigi	obstin.0igi.KOMUNE	fr	endurcir (rendre obstiné)	endurcir
obstino	obstin.0o	de		Hartnäckigkeit
obstino	obstin.0o	de		Eigensinn
obstino	obstin.0o	de		Sturheit
obstino	obstin.0o	de		Starrsinn
obstino	obstin.0o	de		Halsstarrigkeit
obstino	obstin.0o	fr		entêtement
obstino	obstin.0o	fr		obstination
obstino	obstin.0o	en		stubbornness
obstino	obstin.0o	en		obstinance
obstino	obstin.0o	en		obstinacy
obstino	obstin.0o	de		Dickköpfigkeit
obstino	obstin.0o.KOMUNE	de		Hartnäckigkeit
obstino	obstin.0o.KOMUNE	de		Eigensinn
obstino	obstin.0o.KOMUNE	de		Sturheit
obstino	obstin.0o.KOMUNE	de		Starrsinn
obstino	obstin.0o.KOMUNE	de		Halsstarrigkeit
obstino	obstin.0o.KOMUNE	fr		entêtement
obstino	obstin.0o.KOMUNE	fr		obstination
obstino	obstin.0o.KOMUNE	en		stubbornness
obstino	obstin.0o.KOMUNE	en		obstinance
obstino	obstin.0o.KOMUNE	en		obstinacy
obstino	obstin.0o.KOMUNE	de		Dickköpfigkeit
obstinulo	obstin.0ulo	de		Dickkopf
obstinulo	obstin.0ulo	fr		tête de mule
obstinulo	obstin.0ulo.KOMUNE	fr		tête de mule
obstinulo	obstin.0ulo.KOMUNE	de		Dickkopf
obstrukci	obstru.0i	en		obstruct
