#kap	mrk	lng	trd	ind
Rabato	rabat1.0o	fr		Rabat
Rabato	rabat1.0o	en		Rabat
Rabato	rabat1.0o	de		Rabat
rabeno	raben.0o	fr		rabbi
rabeno	raben.0o	fr		rabbin
rabeno	raben.0o	en		rabbi
rabeno	raben.0o.funkciulo	fr		rabbi
rabeno	raben.0o.funkciulo	fr		rabbin
rabeno	raben.0o.funkciulo	en		rabbi
rabeno	raben.0o.funkciulo	de		Rabbiner
rabeno	raben.0o.honortitolo	fr		rabbi
rabeno	raben.0o.honortitolo	fr		rabbin
rabeno	raben.0o.honortitolo	en		rabbi
rabeno	raben.0o.honortitolo	de		Rabbi
rabia	rabi.0a	fr		rabique
rabia	rabi.0a	fr		enragé
rabia	rabi.0a.furioza	fr		rabique
rabia	rabi.0a.furioza	fr		enragé
rabia	rabi.0a.furioza	en		furious
rabia	rabi.0a.furioza	en		frenzied
rabia	rabi.0a.furioza	en		raging
rabia	rabi.0a.furioza	de		rasend
rabia	rabi.0a.furioza	de		wütend
rabia	rabi.0a.furioza	de		rabiat
rabia	rabi.0a.malsana	fr		rabique
rabia	rabi.0a.malsana	fr		enragé
rabia	rabi.0a.malsana	en		rabid
rabia	rabi.0a.malsana	de		tollwütig
rabia	rabi.0a.rilata	fr		rabique
rabia	rabi.0a.rilata	fr		enragé
rabia	rabi.0a.rilata	en		rabies
rabio	rabi.0o	fr	rage (maladie, excitation)	rage
rabio	rabi.0o.furiozo	fr	rage (maladie, excitation)	rage
rabio	rabi.0o.furiozo	en		rage
rabio	rabi.0o.furiozo	en		frenzy
rabio	rabi.0o.furiozo	de		Raserei
rabio	rabi.0o.malsano	fr	rage (maladie, excitation)	rage
rabio	rabi.0o.malsano	en		rabies
rabio	rabi.0o.malsano	de		Tollwut
rabotaĵo	rabot.0ajxo	de		Hobelspäne
rabotaĵo	rabot.0ajxo	fr		copeau
rabotaĵo	rabot.0ajxo	de		Späne
rabotaĵo	rabot.0ajxo	en		shavings
rabotaĵo	rabot.0ajxo.TEK	fr		copeau
rabotaĵo	rabot.0ajxo.TEK	de		Späne
rabotaĵo	rabot.0ajxo.TEK	en		shavings
rabotaĵo	rabot.0ajxo.TEK	de		Hobelspäne
raboti	rabot.0i	en		slice
raboti	rabot.0i	en		plane
raboti	rabot.0i	en		shave
raboti	rabot.0i	de		hobeln
raboti	rabot.0i	fr		raboter
raboti	rabot.0i.TEK	en		plane
raboti	rabot.0i.TEK	en		shave
raboti	rabot.0i.TEK	de		hobeln
raboti	rabot.0i.TEK	fr		raboter
raboti	rabot.0i.TEK	en		slice
rabotilo	rabot.0ilo	fr		rabot
rabotilo	rabot.0ilo	en		slicer
rabotilo	rabot.0ilo	de		Hobel
rabotilo	rabot.0ilo.TEK	fr		rabot
rabotilo	rabot.0ilo.TEK	en		slicer
rabotilo	rabot.0ilo.TEK	de		Hobel
racia	raci.0a	fr		rationnel
racia	raci.0a	fr		raisonnable
racia	raci.0a	en		reasonable
racia	raci.0a	en		rational
racia	raci.0a.io	fr		rationnel
racia	raci.0a.io	fr		raisonnable
racia	raci.0a.io	en		reasonable
racia	raci.0a.io	en		rational
racia	raci.0a.io	de	logisch begründet	logisch
racia	raci.0a.io	de		vernünftig
racia	raci.0a.iu	fr		rationnel
racia	raci.0a.iu	fr		raisonnable
racia	raci.0a.iu	en		reasonable
racia	raci.0a.iu	en		rational
racia	raci.0a.iu	de		vernünftig
racia	raci.0a.iu	de		vernunftbegabt
racieco	raci.0eco	fr		rationalité
racieco	raci.0eco	en		reasonableness
racieco	raci.0eco	en		rationality
racieco	raci.0eco	de		Rationalität
racieco	raci.0eco	de		Vernunftgemäßheit
racieco	raci.0eco.PSI	fr		rationalité
racieco	raci.0eco.PSI	en		reasonableness
racieco	raci.0eco.PSI	en		rationality
racieco	raci.0eco.PSI	de		Rationalität
racieco	raci.0eco.PSI	de		Vernunftgemäßheit
raciigi	raci.0igi	fr		rationaliser
raciigi	raci.0igi	en		rationalize
raciigi	raci.0igi.KOMUNE	en		rationalize
raciigi	raci.0igi.KOMUNE	de	vernünftig gestalten	vernünftig
raciigi	raci.0igi.KOMUNE	fr		rationaliser
raciigi	raci.0igi.TEK	en		rationalize
raciigi	raci.0igi.TEK	de		rationalisieren
raciigi	raci.0igi.TEK	fr		rationaliser
raciismo	raci.0ismo	en		rationalism
raciismo	raci.0ismo	de		Rationalismus
raciismo	raci.0ismo	fr		rationalisme
raciismo	raci.0ismo.FIL	en		rationalism
raciismo	raci.0ismo.FIL	de		Rationalismus
raciismo	raci.0ismo.FIL	fr		rationalisme
racio	raci.0o	fr	raison (capacité de raisonner)	raison
racio	raci.0o	en		judgment
racio	raci.0o	en		rationality
racio	raci.0o	en		logical faculty
racio	raci.0o	en		sense
racio	raci.0o	en		reason
racio	raci.0o	de		Räson
racio	raci.0o	de		Ratio
racio	raci.0o	de		Verstand
racio	raci.0o	de		Vernunft
racio	raci.0o.PSI	fr	raison (capacité de raisonner)	raison
racio	raci.0o.PSI	en		judgment
racio	raci.0o.PSI	en		rationality
racio	raci.0o.PSI	en		logical faculty
racio	raci.0o.PSI	en		sense
racio	raci.0o.PSI	en		reason
racio	raci.0o.PSI	de		Räson
racio	raci.0o.PSI	de		Ratio
racio	raci.0o.PSI	de		Verstand
racio	raci.0o.PSI	de		Vernunft
kontraŭraciismo	raci.kontraux0ismo	fr		antirationalisme
kontraŭraciismo	raci.kontraux0ismo	en		antirationalism
kontraŭraciismo	raci.kontraux0ismo	de		Antirationalismus
kontraŭraciismo	raci.kontraux0ismo.FIL	fr		antirationalisme
kontraŭraciismo	raci.kontraux0ismo.FIL	en		antirationalism
kontraŭraciismo	raci.kontraux0ismo.FIL	de		Antirationalismus
raciona	racio5.0a	NULL	NULL	NULL
raciono	racio5.0o	fr		nombre rationnel
raciono	racio5.0o	en	rational number	number
raciono	racio5.0o	de	rationale Zahl	Zahl
racionala	racion.0a	fr		rationnel
racionala	racion.0a	en		rational
racionala	racion.0a	de		rational
racionala	racion.0a.MAT	fr		rationnel
racionala	racion.0a.MAT	en		rational
racionala	racion.0a.MAT	de		rational
racionalo	racion.0o	fr		nombre rationnel
racionalo	racion.0o	en	rational number	number
racionalo	racion.0o	de	rationale Zahl	Zahl
neracionalo	racion.ne0o	fr		nombre irrationnel
neracionalo	racion.ne0o	en	irrational number	number
neracionalo	racion.ne0o	de	irrationale Zahl	Zahl
racionalisto	racion1.0o	fr		rationaliste
racionalisto	racion1.0o	en		rationalist
racionalisto	racion1.0o	de		Rationalist
racionalismo	racion2.0o	fr		rationalisme
racionalismo	racion2.0o	en		rationalism
racionalismo	racion2.0o	de		Rationalismus
riĉ raĉ	racx.ricx0	fr	craac ! (bruit de déchirure)	craac !
raĉ	racx.ricx0	fr	craac ! (bruit de déchirure)	craac !
riĉ raĉ	racx.ricx0.SON	fr	craac ! (bruit de déchirure)	craac !
raĉ	racx.ricx0.SON	fr	craac ! (bruit de déchirure)	craac !
radaro	rad.0aro	fr		rouage
radaro	rad.0aro.TEK	fr		rouage
rado	rad.0o	fr		roue
rado	rad.0o	en		wheel
rado	rad.0o	de		Rad
rado	rad.0o.TEK	fr		roue
rado	rad.0o.TEK	en		wheel
rado	rad.0o.TEK	de		Rad
radradio	rad.0radio	fr	rayon (de roue)	rayon
radradio	rad.0radio	de		Speiche
radradio	rad.0radio.TEK	fr	rayon (de roue)	rayon
radradio	rad.0radio.TEK	de		Speiche
radrondo	rad.0rondo	de		Felge
radrondo	rad.0rondo.TEK	de		Felge
radumi	rad.0umi	fr	faire subir le supplice de la roue	roue
radumi	rad.0umi	fr	rouer (supplicier)	rouer
radumi	rad.0umi	de		rädern
radumi	rad.0umi.KOMUNE	fr	faire subir le supplice de la roue	roue
radumi	rad.0umi.KOMUNE	fr	rouer (supplicier)	rouer
radumi	rad.0umi.KOMUNE	de		rädern
dentrado	rad.dent0o	fr		roue dentée
dentrado	rad.dent0o	de		Zahnrad
dentrado	rad.dent0o.TEK	fr		roue dentée
dentrado	rad.dent0o.TEK	de		Zahnrad
inercirado	rad.inerto0o	fr		volant d'inertie
inertorado	rad.inerto0o	fr		volant d'inertie
inercirado	rad.inerto0o	de		Schwungrad
inertorado	rad.inerto0o	de		Schwungrad
inercirado	rad.inerto0o.TEK	de		Schwungrad
inertorado	rad.inerto0o.TEK	de		Schwungrad
inercirado	rad.inerto0o.TEK	fr		volant d'inertie
inertorado	rad.inerto0o.TEK	fr		volant d'inertie
padelrado	rad.padel0o	fr		turbine
padelrado	rad.padel0o	de		Flügelrad
padelrado	rad.padel0o.TEK	de		Flügelrad
padelrado	rad.padel0o.TEK	fr		turbine
spektoradego	rad.spekto0ego	fr		grande roue
spektoradego	rad.spekto0ego	de		Riesenrad
spektoradego	rad.spekto0ego.SPO	fr		grande roue
spektoradego	rad.spekto0ego.SPO	de		Riesenrad
spindelrado	rad.spindel0o	fr	fusée (horlogerie)	fusée
spindelrado	rad.spindel0o	en		fusee
spindelrado	rad.spindel0o	de		Spindelrad
spindelrado	rad.spindel0o.TEK	fr	fusée (horlogerie)	fusée
spindelrado	rad.spindel0o.TEK	en		fusee
spindelrado	rad.spindel0o.TEK	de		Spindelrad
ŝpinrado	rad.sxpin0o	de	Rad eines Spinnrades	Spinnrade
ŝpinrado	rad.sxpin0o.TEKS	de	Rad eines Spinnrades	Spinnrade
radaro	radar.0o	en		radar
radaro	radar.0o	fr		radar
radaro	radar.0o	de		Radar
radiado	radi.0ado	de		Strahlung
radii	radi.0i	fr		émettre
radii	radi.0i.FIG	fr		émettre
radii	radi.0i.FIG	fr		rayonner
radii	radi.0i.FIG	de		strahlen
radii	radi.0i.disiri	fr		émettre
radii	radi.0i.disiri	fr		rayonner
radii	radi.0i.disiri	de		ausstrahlen
radii	radi.0i.elsendi	fr		émettre
radii	radi.0i.elsendi	fr		rayonner
radii	radi.0i.elsendi	de		strahlen
radio	radi.0o	en		ray
radio	radi.0o.brila	fr	rayon (p.ex. de bonheur)	rayon
radio	radi.0o.brila	de		Strahlen
radio	radi.0o.brila	en		ray
radio	radi.0o.discelanta	de		Strahl
radio	radi.0o.discelanta	en		ray
radio	radi.0o.duonrekto	de		Halbgerade
radio	radi.0o.duonrekto	en		ray
radio	radi.0o.energielsendo	en		ray
radio	radi.0o.radioaparato	fr		radio
radio	radi.0o.radioaparato	de		Rundfunkempfänger
radio	radi.0o.radioaparato	de		Rundfunkgerät
radio	radi.0o.radioaparato	de		Radiogerät
radio	radi.0o.radioaparato	de		Radioapparat
radio	radi.0o.radioaparato	de		Radio
radio	radi.0o.radioaparato	en		ray
radio	radi.0o.radiuso	de		Radius
radio	radi.0o.radiuso	en		ray
radio	radi.0o.rektlinia	en		ray
radio	radi.0o.rektlinia	fr	rayon (p.ex. lumineux)	rayon
radio	radi.0o.rektlinia	de		Strahl
radiano	radian.0o	fr	radian (unité de mesure)	radian
radiano	radian.0o	en		radian
radiano	radian.0o	de		Radiant
radiatoro	radiat.0o	fr		radiateur
radiatoro	radiat.0o	en		radiator
radiatoro	radiat.0o	de		Kühlkörper
radiatoro	radiat.0o	de	Verflüssiger (Kühlschrank)	Verflüssiger
radiatoro	radiat.0o	de		Heizkörper
radiatoro	radiat.0o	de		Wärmetauscher
radiatoro	radiat.0o	de		Radiator
radika	radik.0a	NULL	NULL	NULL
radika	radik.0a.BOT	fr		racinaire
radika	radik.0a.BOT	fr	de racine	racine
radika	radik.0a.FIG	fr		radical
radika	radik.0a.FIG	de		fudamental
radikaro	radik.0aro	NULL	NULL	NULL
radikaro	radik.0aro.BOT	de		Wurzelsystem
radikaro	radik.0aro.LIN	NULL	NULL	NULL
radiki	radik.0i	NULL	NULL	NULL
radiki	radik.0i.MAT	de	die Wurzel ziehen (Math.)	Wurzel
radiki	radik.0i.en	fr	être enraciné	enraciné
radiki	radik.0i.en	de	Wurzeln schlagen	Wurzel
radiki	radik.0i.en	de		anwachsen
radiki	radik.0i.en	de		fußen
radiki	radik.0i.en	de		wurzeln
radikigi	radik.0igi	NULL	NULL	NULL
radikigi	radik.0igi.MAT	fr	extraire la racine (de)	racine
radikigi	radik.0igi.MAT	en		take the root
radikigi	radik.0igi.MAT	de		wurzelziehen
radikigi	radik.0igi.MAT	de		radizieren
radikilo	radik.0ilo	fr	radical (signe math.)	radical
radikilo	radik.0ilo	en		radical sign
radikilo	radik.0ilo	en		root sign
radikilo	radik.0ilo	de		Wurzelzeichen
radikilo	radik.0ilo.signo	fr	radical (signe math.)	radical
radikilo	radik.0ilo.signo	en		radical sign
radikilo	radik.0ilo.signo	en		root sign
radikilo	radik.0ilo.signo	de		Wurzelzeichen
radiko	radik.0o	de		Wurzel
radiko	radik.0o.ANAT	de		Wurzel
radiko	radik.0o.BOT	de		Wurzel
radiko	radik.0o.FIG	de		Wurzel
radiko	radik.0o.GRA	de		Wurzel
radiko	radik.0o.MAT	de		Wurzel
radiko	radik.0o.radikalo	de		Wurzel
radiksigno	radik.0signo	fr	radical (signe math.)	radical
radiksigno	radik.0signo	en		radical sign
radiksigno	radik.0signo	en		root sign
radiksigno	radik.0signo	de		Wurzelzeichen
elradiki	radik.el0i	de	mit der Wurzel ausreißen	ausreißen
elradiki	radik.el0i	de		entwurzeln
elradikigi	radik.el0igi	NULL	NULL	NULL
elradikigi	radik.el0igi.FIG	fr		éradiquer
elradikigi	radik.el0igi.FIG	de		eradizieren
elradikigi	radik.el0igi.FIG	de		ausrotten
elradikigi	radik.el0igi.eltiri	fr		extirper
elradikigi	radik.el0igi.eltiri	de	mit der Wurzel ausreißen	ausreißen
elradikigi	radik.el0igi.eltiri	de		entwurzeln
enradiki	radik.en0i	de		wurzeln
enradikigi	radik.en0igi	de		verwurzeln
enradikigi	radik.en0igi	fr		enraciner
enradikigi	radik.en0igi.FIG	de		verwurzeln
enradikigi	radik.en0igi.FIG	de		verankern
enradikigi	radik.en0igi.FIG	fr		enraciner
enradikigi	radik.en0igi.fiksi	de		verwurzeln
enradikigi	radik.en0igi.fiksi	fr		enraciner
enradikiĝi	radik.en0igxi	de		einwachsen
enradikiĝi	radik.en0igxi	de		anwachsen
enradikiĝi	radik.en0igxi.FIG	de		einwachsen
enradikiĝi	radik.en0igxi.FIG	de		anwachsen
enradikiĝi	radik.en0igxi.FIG	fr	s'enraciner	enraciner
enradikiĝi	radik.en0igxi.fiksigxi	de		einwachsen
enradikiĝi	radik.en0igxi.fiksigxi	de		anwachsen
nazradiko	radik.naz0o	fr		racine du nez
nazradiko	radik.naz0o	en	bridge (of nose)	bridge
nazradiko	radik.naz0o	de		Nasenwurzel
n-a radiko	radik.noa0o	fr		racine n-ième
n-a radiko	radik.noa0o	en	n-th root	root
n-a radiko	radik.noa0o	de	n-te Wurzel	Wurzel
senradika	radik.sen0a	de	nicht verwurzelt	verwurzelt
senradika	radik.sen0a	de		entwurzelt
senradika	radik.sen0a	de	ohne Wurzeln	Wurzel
radikala	radika.0a	fr	radical (adj., pol.)	radical
radikala	radika.0a	en		radical
radikala	radika.0a	de		radikal
radikala	radika.0a.POL	fr	radical (adj., pol.)	radical
radikala	radika.0a.POL	en		radical
radikala	radika.0a.POL	de		radikal
radikala	radika.0a.radika	fr	radical (adj., pol.)	radical
radikala	radika.0a.radika	en		radical
radikala	radika.0a.radika	de		radikal
radikaliĝi	radika.0igxi	fr	se radicaliser	radicaliser
radikaliĝi	radika.0igxi.POL	fr	se radicaliser	radicaliser
radikalismo	radika.0ismo	en		radicalism
radikalismo	radika.0ismo	de		Radikalismus
radikalismo	radika.0ismo	fr		radicalisme
radikalismo	radika.0ismo.POL	de		Radikalismus
radikalismo	radika.0ismo.POL	fr		radicalisme
radikalismo	radika.0ismo.POL	en		radicalism
radikala	radika1.0a	fr		radical
radikala	radika1.0a.GRA	fr		radical
radikala	radika1.0a.KEM	fr		radical
radikalo	radika1.0o	fr		radical
radikalo	radika1.0o.GRA	fr		radical
radikalo	radika1.0o.GRA	en		root
radikalo	radika1.0o.GRA	en		radical
radikalo	radika1.0o.KEM	fr		radical
radikalo	radika1.0o.KEM	en		radical
radikalo	radika1.0o.KEM	de		Radikal
radiografiaĵo	radio.0ajxo	fr		radiographie
radiografiaĵo	radio.0ajxo	de		Röntgenaufnahme
radiografio	radio.0o	fr		radiographie
radiografio	radio.0o	en		radiography
radiografio	radio.0o	de		Röntgen
radiografio	radio.0o	de		Radiografie
radiografio	radio.0o.SCI	fr		radiographie
radiografio	radio.0o.SCI	en		radiography
radiografio	radio.0o.SCI	de		Röntgen
radiografio	radio.0o.SCI	de		Radiografie
radiografio	radio.0o.bildo	fr		radiographie
radiografio	radio.0o.bildo	en		radiography
radiografio	radio.0o.bildo	de		Röntgen
radiografio	radio.0o.bildo	de		Radiografie
radioaktiva	radioaktiv.0a	fr		radioactif
radioaktiva	radioaktiv.0a	en		radioactive
radioaktiva	radioaktiv.0a	de		radioaktiv
radioaktiva	radioaktiv.0a.FIZ	en		radioactive
radioaktiva	radioaktiv.0a.FIZ	de		radioaktiv
radioaktiva	radioaktiv.0a.FIZ	fr		radioactif
radioaktiveco	radioaktiv.0eco	fr		radioactivité
radioaktiveco	radioaktiv.0eco	en		radioactivity
radioaktiveco	radioaktiv.0eco	de		Radioaktivität
radioaktiveco	radioaktiv.0eco.FIZ	fr		radioactivité
radioaktiveco	radioaktiv.0eco.FIZ	en		radioactivity
radioaktiveco	radioaktiv.0eco.FIZ	de		Radioaktivität
radiofonio	radiof.0o	NULL	NULL	NULL
radiofonio	radiof.0o.RAD	fr		radiophonie
radiofonio	radiof.0o.RAD	de		Rundfunk
radiofonio	radiof.0o.TEL	fr		radiotéléphonie
radiofonio	radiof.0o.TEL	de		Drahtlostechnik
radiofonio	radiof.0o.TEL	de		Mobilfunk
radiofonio	radiof.0o.TEL	de		Funk
radiofotografio	radiofotografi.0o	fr		radiographie
radiofotografio	radiofotografi.0o.SCI	de		Radiogotografie
radiofotografio	radiofotografi.0o.SCI	fr		radiographie
radiogramo	radiog.0o	fr		radiogramme
radiogramo	radiog.0o	de		Funktelegramm
radiogramo	radiog.0o.TEL	fr		radiogramme
radiogramo	radiog.0o.TEL	de		Funktelegramm
radiografaĵo	radiograf.0ajxo	fr		radiographie
radiografaĵo	radiograf.0ajxo.MED	fr		radiographie
radiografi	radiograf.0i	fr		radiographier
radiografi	radiograf.0i.MED	fr		radiographier
radiografisto	radiograf.0isto	fr		radiographiste
radiografisto	radiograf.0isto.MED	fr		radiographiste
radiologo	radiol.0o	fr		radiologue
radiologo	radiol.0o	en		radiologist
radiologo	radiol.0o	de		Röntgenfacharzt
radiologo	radiol.0o	de		Radiologe
radiologio	radiol1.0o	fr		radiologie
radiologio	radiol1.0o	en		radiology
radiologio	radiol1.0o	de		Strahlenheilkunde
radiologio	radiol1.0o	de		Radiologie
radiometro	radiometr.0o	fr		radiomètre
radiometro	radiometr.0o	en		radiometer
radiometro	radiometr.0o.MEZ	en		radiometer
radiometro	radiometr.0o.MEZ	fr		radiomètre
radioskopio	radios.0o	fr		radioscopie
radioskopio	radios.0o	en		radioscopy
radioskopio	radios.0o	de		Durchleuchtung
radioskopio	radios.0o	de		Radioskopie
radiotelefonio	radiot.0o	fr		radiotéléphonie
radiotelefonio	radiot.0o	de		Mobilfunk
radiotelefonio	radiot.0o	de		drahtlose Telefonie
radiotelegrafio	radiot1.0o	fr		radiotélégraphie
radiotelegrafio	radiot1.0o	de		Funktelegrafie
radiotelegramo	radiot2.0o	de		Funktelegramm
radioterapio	radiot3.0o	fr		radiothérapie
radioterapio	radiot3.0o	en		radiation therapy
radioterapio	radiot3.0o	de		Strahlentherapie
radiumo	radium.0o	fr		radium
radiumo	radium.0o	en		radium
radiumo	radium.0o	de		Radium
radiuso	radius.0o	NULL	NULL	NULL
radiuso	radius.0o.ANA	fr		radius
radiuso	radius.0o.ANA	de		Speiche
radiuso	radius.0o.cirklo	fr	rayon (d'un cercle ou d'une sphère)	rayon
radiuso	radius.0o.cirklo	en		radius
radiuso	radius.0o.cirklo	de		Halbmesser
radiuso	radius.0o.cirklo	de		Radius
konverĝoradiuso	radius.konvergxo0o	fr		rayon de convergence
konverĝradiuso	radius.konvergxo0o	en		radius of convergence
konverĝoradiuso	radius.konvergxo0o	en		radius of convergence
konverĝradiuso	radius.konvergxo0o	de		Konvergenzradius
konverĝoradiuso	radius.konvergxo0o	de		Konvergenzradius
konverĝradiuso	radius.konvergxo0o	fr		rayon de convergence
konverĝradiuso	radius.konvergxo0o.MAT	en		radius of convergence
konverĝoradiuso	radius.konvergxo0o.MAT	en		radius of convergence
konverĝradiuso	radius.konvergxo0o.MAT	de		Konvergenzradius
konverĝoradiuso	radius.konvergxo0o.MAT	de		Konvergenzradius
konverĝradiuso	radius.konvergxo0o.MAT	fr		rayon de convergence
konverĝoradiuso	radius.konvergxo0o.MAT	fr		rayon de convergence
kurbecoradiuso	radius.kurbeco0o	en		radius of curvature
kurbecradiuso	radius.kurbeco0o	fr		rayon de courbure
kurbecoradiuso	radius.kurbeco0o	fr		rayon de courbure
kurbecradiuso	radius.kurbeco0o	de		Krümmungsradius
kurbecoradiuso	radius.kurbeco0o	de		Krümmungsradius
kurbecradiuso	radius.kurbeco0o	en		radius of curvature
kurbecradiuso	radius.kurbeco0o.de_ebena_kurbo	fr		rayon de courbure
kurbecoradiuso	radius.kurbeco0o.de_ebena_kurbo	fr		rayon de courbure
kurbecradiuso	radius.kurbeco0o.de_ebena_kurbo	de		Krümmungsradius
kurbecoradiuso	radius.kurbeco0o.de_ebena_kurbo	de		Krümmungsradius
kurbecradiuso	radius.kurbeco0o.de_ebena_kurbo	en		radius of curvature
kurbecoradiuso	radius.kurbeco0o.de_ebena_kurbo	en		radius of curvature
radono	radon.0o	fr		radon
radono	radon.0o	en		radon
radono	radon.0o	de		Radon
Rafaelo	rafael.0o	fr		Raphaël
Rafaelo	rafael.0o	de		Raffael
Rafaelo	rafael.0o.NOM	fr		Raphaël
Rafaelo	rafael.0o.NOM	de		Raffael
Rafaelo	rafael.0o.PERS	fr		Raphaël
Rafaelo	rafael.0o.PERS	de		Raffael
rafaneto	rafan.0eto	fr		radis
rafaneto	rafan.0eto	de		Radieschen
rafano	rafan.0o	en		radish
rafano	rafan.0o	de		Rettich
rafio	rafi.0o	fr		raphia
rafio	rafi.0o.BOT	fr		raphia
rafinejo	rafin.0ejo	fr		raffinerie
rafinejo	rafin.0ejo	en		refinery
rafinejo	rafin.0ejo.KEM	fr		raffinerie
rafinejo	rafin.0ejo.KEM	en		refinery
rafinejo	rafin.0ejo.KEM	de		Raffinerie
rafini	rafin.0i	fr		raffiner
rafini	rafin.0i	en		refine
rafini	rafin.0i.FIG	en		refine
rafini	rafin.0i.FIG	de		verfeinern
rafini	rafin.0i.FIG	fr		raffiner
rafini	rafin.0i.KEM	fr		raffiner
rafini	rafin.0i.KEM	en		refine
rafini	rafin.0i.KEM	de		raffinieren
rafinita	rafin.0ita	fr		raffiné
rafinita	rafin.0ita	en		refined
rafinita	rafin.0ita.FIG	fr		raffiné
rafinita	rafin.0ita.FIG	en		refined
rafinita	rafin.0ita.FIG	de		raffiniert
rafinita	rafin.0ita.FIG	de		ausgeklügelt
rago	rag.0o	fr		raga
rago	rag.0o	de		Rag
rago	rag.0o	de		Raga
rago	rag.0o	en		ragam
rago	rag.0o	en		rag
rago	rag.0o	en		raga
rago	rag.0o.MUZ	fr		raga
rago	rag.0o.MUZ	de		Rag
rago	rag.0o.MUZ	de		Raga
rago	rag.0o.MUZ	en		ragam
rago	rag.0o.MUZ	en		rag
rago	rag.0o.MUZ	en		raga
raguo	ragu.0o	fr		ragoût
raguo	ragu.0o	en		ragout
raguo	ragu.0o	de		Ragout
raĝo	ragx.0o	en		rajah
raĵao	ragx.0o	fr		rajah
raĵao	ragx.0o	en		raja
raĝo	ragx.0o	fr		rajah
raĝo	ragx.0o	en		raja
raĵao	ragx.0o	fr		raja
raĵao	ragx.0o	de		Radscha
raĝo	ragx.0o	de		Radscha
raĝo	ragx.0o	fr		raja
raĵao	ragx.0o	en		rajah
Raĝastano	ragxastan.0o	fr		Rajasthan
Raĝastano	ragxastan.0o.GEOG	fr		Rajasthan
Raĥelo	rahxel.0o	fr		Rachel
Raĥelo	rahxel.0o	en		Rachel
rajo	raj.0o	fr		raie
rajo	raj.0o	en		ray
rajo	raj.0o	de		Rochen
rajo	raj.0o.KOMUNE	fr		raie
rajo	raj.0o.KOMUNE	en		ray
rajo	raj.0o.KOMUNE	de		Rochen
rajo	raj.0o.genro	fr		raie
