#kap	mrk	lng	trd	ind
safrano	safran.0o.spico	de		Safran
safrano	safran.0o.spico	fr		safran
sagi	sag.0i	NULL	NULL	NULL
sagi	sag.0i.ARM	de	mit einem Pfeil abschießen	abschießen
sagi	sag.0i.ARM	fr		flècher
sagi	sag.0i.FIG	de		schnellen
sagi	sag.0i.FIG	fr	filer (comme une flèche)	filer
sago	sag.0o	de		Pfeil
sago	sag.0o	en		arrow
sago	sag.0o	fr		flèche
sago	sag.0o.ARM	de		Pfeil
sago	sag.0o.ARM	en		arrow
sago	sag.0o.ARM	fr		flèche
sago	sag.0o.FORM	de		Pfeil
sago	sag.0o.FORM	en		arrow
sago	sag.0o.FORM	fr		flèche
sago	sag.0o.MAT	en		sagitta
sago	sag.0o.MAT	de		Pfeil
sago	sag.0o.MAT	en		arrow
sago	sag.0o.MAT	fr		flèche
sagujo	sag.0ujo	de		Köcher
sagujo	sag.0ujo	fr		carquois
sagujo	sag.0ujo.ARM	de		Köcher
sagujo	sag.0ujo.ARM	fr		carquois
Sago	sag.S0o	en		Sagitta
Sago	sag.S0o	fr	Flèche (constellation)	Flèche
Sago	sag.S0o.AST	de	Pfeil (Sternbild)	Pfeil
Sago	sag.S0o.AST	en		Sagitta
Sago	sag.S0o.AST	fr	Flèche (constellation)	Flèche
sagao	saga.0o	de		Sage
sagao	saga.0o	en		saga
sagao	saga.0o	fr		saga
sagao	saga.0o.BELE	de		Sage
sagao	saga.0o.BELE	en		saga
sagao	saga.0o.BELE	fr		saga
sagaca	sagac.0a	de		scharfsinnig
sagaca	sagac.0a	en		sagacious
sagaca	sagac.0a	en		astute
sagaca	sagac.0a	en		shrewd
sagaca	sagac.0a	en		sharp
sagaca	sagac.0a	fr		sagace
sagaca	sagac.0a	fr		perspicace
sagaca	sagac.0a.io	de		scharfsinnig
sagaca	sagac.0a.io	en		sagacious
sagaca	sagac.0a.io	en		astute
sagaca	sagac.0a.io	en		shrewd
sagaca	sagac.0a.io	en		sharp
sagaca	sagac.0a.io	fr		sagace
sagaca	sagac.0a.io	fr		perspicace
sagaca	sagac.0a.iu	de		scharfsinnig
sagaca	sagac.0a.iu	en		sagacious
sagaca	sagac.0a.iu	en		astute
sagaca	sagac.0a.iu	en		shrewd
sagaca	sagac.0a.iu	en		sharp
sagaca	sagac.0a.iu	fr		sagace
sagaca	sagac.0a.iu	fr		perspicace
sagaculo	sagac.0ulo	fr	malin (subst.)	malin
sagaculo	sagac.0ulo	fr	perspicace (subst.)	perspicace
sagaculo	sagac.0ulo.KOMUNE	fr	malin (subst.)	malin
sagaculo	sagac.0ulo.KOMUNE	fr	perspicace (subst.)	perspicace
saguo	sagu.0o	de		Sago
saguo	sagu.0o	de		Palmstärke
saguo	sagu.0o	en		sago
saguo	sagu.0o	fr		sagou
saguo	sagu.0o.KUI	de		Sago
saguo	sagu.0o.KUI	de		Palmstärke
saguo	sagu.0o.KUI	en		sago
saguo	sagu.0o.KUI	fr		sagou
saĝa	sagx.0a	de		weise
saĝa	sagx.0a	de		klug
saĝa	sagx.0a	fr		raisonnable
saĝa	sagx.0a	fr	sage (adj.)	sage
saĝa	sagx.0a	fr		sensé
saĝa	sagx.0a	en		wise
saĝa	sagx.0a	en		sensible
saĝa	sagx.0a.prudenta	de		weise
saĝa	sagx.0a.prudenta	de		klug
saĝa	sagx.0a.prudenta	fr		raisonnable
saĝa	sagx.0a.prudenta	fr	sage (adj.)	sage
saĝa	sagx.0a.prudenta	fr		sensé
saĝa	sagx.0a.prudenta	en		wise
saĝa	sagx.0a.prudenta	en		sensible
saĝa	sagx.0a.sagxulo	de		weise
saĝa	sagx.0a.sagxulo	de		klug
saĝa	sagx.0a.sagxulo	fr		raisonnable
saĝa	sagx.0a.sagxulo	fr	sage (adj.)	sage
saĝa	sagx.0a.sagxulo	fr		sensé
saĝa	sagx.0a.sagxulo	en		wise
saĝa	sagx.0a.sagxulo	en		sensible
saĝa	sagx.0a.sperta	de		weise
saĝa	sagx.0a.sperta	de		klug
saĝa	sagx.0a.sperta	fr		raisonnable
saĝa	sagx.0a.sperta	fr	sage (adj.)	sage
saĝa	sagx.0a.sperta	fr		sensé
saĝa	sagx.0a.sperta	en		wise
saĝa	sagx.0a.sperta	en		sensible
saĝeco	sagx.0eco	de		Weisheit
saĝeco	sagx.0eco	de		Klugheit
saĝeco	sagx.0eco	en		wisdom
saĝeco	sagx.0eco	fr		sagesse
saĝeco	sagx.0eco.KOMUNE	de		Weisheit
saĝeco	sagx.0eco.KOMUNE	de		Klugheit
saĝeco	sagx.0eco.KOMUNE	en		wisdom
saĝeco	sagx.0eco.KOMUNE	fr		sagesse
saĝo	sagx.0o	de		Weisheit
saĝo	sagx.0o	de		Klugheit
saĝo	sagx.0o	en		wisdom
saĝo	sagx.0o	fr		sagesse
saĝo	sagx.0o.menso	de		Weisheit
saĝo	sagx.0o.menso	de		Klugheit
saĝo	sagx.0o.menso	en		wisdom
saĝo	sagx.0o.menso	fr		sagesse
saĝo	sagx.0o.prudento	de		Weisheit
saĝo	sagx.0o.prudento	de		Klugheit
saĝo	sagx.0o.prudento	en		wisdom
saĝo	sagx.0o.prudento	fr		sagesse
saĝo	sagx.0o.supera	de		Weisheit
saĝo	sagx.0o.supera	de		Klugheit
saĝo	sagx.0o.supera	en		wisdom
saĝo	sagx.0o.supera	fr		sagesse
saĝulo	sagx.0ulo	fr	sage (subst.)	sage
saĝulo	sagx.0ulo.KOMUNE	de		Weiser
saĝulo	sagx.0ulo.KOMUNE	fr	sage (subst.)	sage
saĝumi	sagx.0umi	fr		ergoter
saĝumi	sagx.0umi	fr		pinailler
saĝumi	sagx.0umi.KOMUNE	de		schlaumeiern
saĝumi	sagx.0umi.KOMUNE	de		klugscheißen
saĝumi	sagx.0umi.KOMUNE	fr		ergoter
saĝumi	sagx.0umi.KOMUNE	fr		pinailler
komuna saĝo	sagx.komuna0o	fr		bon sens
komuna saĝo	sagx.komuna0o	fr		sens commun
komuna saĝo	sagx.komuna0o.KOMUNE	de		gesunder Menschenverstand
komuna saĝo	sagx.komuna0o.KOMUNE	fr		bon sens
komuna saĝo	sagx.komuna0o.KOMUNE	fr		sens commun
malsaĝa	sagx.mal0a	fr		déraisonnable
malsaĝa	sagx.mal0a	fr		insensé
malsaĝa	sagx.mal0a	fr		stupide
malsaĝa	sagx.mal0a.freneza	de		irr
malsaĝa	sagx.mal0a.freneza	de		irre
malsaĝa	sagx.mal0a.freneza	de		närrisch
malsaĝa	sagx.mal0a.freneza	de		verrückt
malsaĝa	sagx.mal0a.freneza	fr		déraisonnable
malsaĝa	sagx.mal0a.freneza	fr		insensé
malsaĝa	sagx.mal0a.freneza	fr		stupide
malsaĝa	sagx.mal0a.malprudenta	de		unklug
malsaĝa	sagx.mal0a.malprudenta	de		unweise
malsaĝa	sagx.mal0a.malprudenta	fr		déraisonnable
malsaĝa	sagx.mal0a.malprudenta	fr		insensé
malsaĝa	sagx.mal0a.malprudenta	fr		stupide
malsaĝa	sagx.mal0a.stulta	de		dumm
malsaĝa	sagx.mal0a.stulta	de		dämlich
malsaĝa	sagx.mal0a.stulta	de		verblödet
malsaĝa	sagx.mal0a.stulta	fr		déraisonnable
malsaĝa	sagx.mal0a.stulta	fr		insensé
malsaĝa	sagx.mal0a.stulta	fr		stupide
malsaĝeco	sagx.mal0eco	fr		déraison
malsaĝeco	sagx.mal0eco.KOMUNE	de		Dummheit
malsaĝeco	sagx.mal0eco.KOMUNE	de		Narrheit
malsaĝeco	sagx.mal0eco.KOMUNE	fr		déraison
malsaĝulo	sagx.mal0ulo	fr	insensé (subst.)	insensé
malsaĝulo	sagx.mal0ulo	fr	sot (subst.)	sot
malsaĝulo	sagx.mal0ulo.KOMUNE	de		Narr
malsaĝulo	sagx.mal0ulo.KOMUNE	de		Dummkopf
malsaĝulo	sagx.mal0ulo.KOMUNE	de		Irrer
malsaĝulo	sagx.mal0ulo.KOMUNE	fr	insensé (subst.)	insensé
malsaĝulo	sagx.mal0ulo.KOMUNE	fr	sot (subst.)	sot
supersaĝi	sagx.super0i	fr		surpasser en sagesse
supersaĝi	sagx.super0i.KOMUNE	de		überlisten
supersaĝi	sagx.super0i.KOMUNE	fr		surpasser en sagesse
Saharo	sahar.0o	de		Sahara
Saharo	sahar.0o	en		Sahara
Saharo	sahar.0o	fr		Sahara
Saharo	sahar.0o.GEOG	de		Sahara
Saharo	sahar.0o.GEOG	en		Sahara
Saharo	sahar.0o.GEOG	fr		Sahara
Sahelo	sahel.0o	de		Sahelzone
Saĥaleno	sahxalen.0o	de		Sachalin
Saĥalino	sahxalen.0o	de		Sachalin
Saĥaleno	sahxalen.0o	en		Saghalien
Saĥalino	sahxalen.0o	en		Saghalien
Saĥaleno	sahxalen.0o	en		Sakhalin
Saĥalino	sahxalen.0o	en		Sakhalin
Saĥaleno	sahxalen.0o	fr		Sakhaline
Saĥalino	sahxalen.0o	fr		Sakhaline
Saĥaleno	sahxalen.0o.GEOG	de		Sachalin
Saĥalino	sahxalen.0o.GEOG	de		Sachalin
Saĥaleno	sahxalen.0o.GEOG	en		Saghalien
Saĥalino	sahxalen.0o.GEOG	en		Saghalien
Saĥaleno	sahxalen.0o.GEOG	en		Sakhalin
Saĥalino	sahxalen.0o.GEOG	en		Sakhalin
Saĥaleno	sahxalen.0o.GEOG	fr		Sakhaline
Saĥalino	sahxalen.0o.GEOG	fr		Sakhaline
saĥarozo	sahxaroz.0o	de		Saccharose
sakarozo	sahxaroz.0o	de		Saccharose
saĥarozo	sahxaroz.0o	fr		saccarose
sakarozo	sahxaroz.0o	fr		saccarose
saĥarozo	sahxaroz.0o.KEM	de		Saccharose
sakarozo	sahxaroz.0o.KEM	de		Saccharose
saĥarozo	sahxaroz.0o.KEM	fr		saccarose
sakarozo	sahxaroz.0o.KEM	fr		saccarose
sairo	sair.0o	de		Pazifischer Makrelenhecht
sairo	sair.0o	de		Kurzschnabelmakrelenhecht
sairo	sair.0o	en		pacific saury
sairo	sair.0o	fr		balaou du japon
sairo	sair.0o.ZOO	de		Pazifischer Makrelenhecht
sairo	sair.0o.ZOO	de		Kurzschnabelmakrelenhecht
sairo	sair.0o.ZOO	en		pacific saury
sairo	sair.0o.ZOO	fr		balaou du japon
sajo	saj.0o	de		Sagum
sajo	saj.0o	en		sagum
sajo	saj.0o	fr		sagum
sajo	saj.0o	fr		saie
sajo	saj.0o	fr		sayon
sajo	saj.0o.TEKS	de		Sagum
sajo	saj.0o.TEKS	en		sagum
sajo	saj.0o.TEKS	fr		sagum
sajo	saj.0o.TEKS	fr		saie
sajo	saj.0o.TEKS	fr		sayon
Sajano	sajan.S0o	de		Sajan
Sajano	sajan.S0o	fr		Saïan
Sajano	sajan.S0o	fr		Sayan
Sajgono	sajgon.0o	de		Saigon
Sajgono	sajgon.0o	en		Saigon
Sajgono	sajgon.0o	fr		Saïgon
Sajgono	sajgon.0o.GEOG	de		Saigon
Sajgono	sajgon.0o.GEOG	en		Saigon
Sajgono	sajgon.0o.GEOG	fr		Saïgon
sajmirio	sajmiri.0o	de		Totenkopfaffe
sajmirio	sajmiri.0o	fr		saïmiri
sajmirio	sajmiri.0o.ZOO	de		Totenkopfaffe
sajmirio	sajmiri.0o.ZOO	fr		saïmiri
sakaĵo	sak.0ajxo	fr	sac (bibl. vêtement de pénitence)	sac
sakaĵo	sak.0ajxo.BIB	fr	sac (bibl. vêtement de pénitence)	sac
sako	sak.0o	en		bag
sako	sak.0o.FIG	de		Geldsack
sako	sak.0o.FIG	de		Geldbeutel
sako	sak.0o.FIG	de	Geldbörse	börse
sako	sak.0o.FIG	de		Geldkatze
sako	sak.0o.FIG	de		Portemonnaie
sako	sak.0o.FIG	fr	bourse (sac d'argent)	bourse
sako	sak.0o.FIG	en		bag
sako	sak.0o.KOMUNE	de		Sack
sako	sak.0o.KOMUNE	de		Beutel
sako	sak.0o.KOMUNE	en		sack
sako	sak.0o.KOMUNE	fr		sac
sako	sak.0o.KOMUNE	en		bag
sako	sak.0o.tasxo	de		Tasche
sako	sak.0o.tasxo	en		bag
aĉetsako	sak.acxet0o	de		Einkaufstasche
almozosako	sak.almozo0o	de		Kollektebeutel
blovsako	sak.blov0o	de		Blasebalg
ventsako	sak.blov0o	de		Blasebalg
dormosako	sak.dormo0o	de		Schlafsack
dormosako	sak.dormo0o	fr		sac de couchage
dormosako	sak.dormo0o.TUR	de		Schlafsack
dormosako	sak.dormo0o.TUR	fr		sac de couchage
dorsosako	sak.dorso0o	de		Rucksack
dorsosako	sak.dorso0o	de		Tornister
dorsosako	sak.dorso0o	en		pack
dorsosako	sak.dorso0o	en		back pack
dorsosako	sak.dorso0o	fr		sac à dos
dorsosako	sak.dorso0o.TUR	de		Rucksack
dorsosako	sak.dorso0o.TUR	de		Tornister
dorsosako	sak.dorso0o.TUR	en		pack
dorsosako	sak.dorso0o.TUR	en		back pack
dorsosako	sak.dorso0o.TUR	fr		sac à dos
dusako	sak.du0o	fr		besace
dusako	sak.du0o	fr		bissac
dusako	sak.du0o.KOMUNE	fr		besace
dusako	sak.du0o.KOMUNE	fr		bissac
elsakigi	sak.el0igi	de	aus dem Sack nehmen	Sack
elsakigi	sak.el0igi	de		ausschütten
elsakigi	sak.el0igi	fr		désacher
elsakigi	sak.el0igi.KOMUNE	de	aus dem Sack nehmen	Sack
elsakigi	sak.el0igi.KOMUNE	de		ausschütten
elsakigi	sak.el0igi.KOMUNE	fr		désacher
ensakigi	sak.en0igi	de		einsacken
ensakigi	sak.en0igi	fr		ensacher
ensakigi	sak.en0igi.KOMUNE	de		einsacken
ensakigi	sak.en0igi.KOMUNE	fr		ensacher
felsako	sak.fel0o	de		Fellsack
felsako	sak.fel0o	de	Schlauch (Getränkebehälter)	Schlauch
felsako	sak.fel0o	fr	outre (subst.)	outre
felsako	sak.fel0o.KOMUNE	de		Fellsack
felsako	sak.fel0o.KOMUNE	de	Schlauch (Getränkebehälter)	Schlauch
felsako	sak.fel0o.KOMUNE	fr	outre (subst.)	outre
mansako	sak.man0o	de		Handtasche
mansako	sak.man0o	de		Handtäschchen
mansako	sak.man0o	fr		sac à main
mansako	sak.man0o.TEKS	de		Handtasche
mansako	sak.man0o.TEKS	de		Handtäschchen
mansako	sak.man0o.TEKS	fr		sac à main
muzelsako	sak.muzel0o	fr	musette (de cheval)	musette
muzelsako	sak.muzel0o.RAJ	fr	musette (de cheval)	musette
pajlosako	sak.pajlo0o	de		Strohsack
retsako	sak.ret0o	NULL	NULL	NULL
retsako	sak.ret0o.kaptilo	de		Kescher
retsako	sak.ret0o.portilo	de		Netztasche
retsako	sak.ret0o.portilo	fr		filet à provisions
sakeo	sake.0o	de		Sake
sakeo	sake.0o	de		Sake-Wein
sakeo	sake.0o	de	japanischer Reiswein	Reiswein
sakeo	sake.0o	en	sake Japanese drink	sake
sakeo	sake.0o	fr		saké
sakeo	sake.0o.KUI	de		Sake
sakeo	sake.0o.KUI	de		Sake-Wein
sakeo	sake.0o.KUI	de	japanischer Reiswein	Reiswein
sakeo	sake.0o.KUI	en	sake Japanese drink	sake
sakeo	sake.0o.KUI	fr		saké
sakro	sakr.0o	de		Kreuzbein
sakro	sakr.0o	en		sacrum
sakro	sakr.0o	fr		sacrum
sakri	sakr1.0i	de		fluchen
sakri	sakr1.0i	en		swear
sakri	sakr1.0i	fr		dire des gros mots
sakri	sakr1.0i	fr	jurer (dire des gros mots)	jurer
sakri	sakr1.0i	fr	sacrer (dire des gros mots)	sacrer
sakri	sakr1.0i.KOMUNE	de		fluchen
sakri	sakr1.0i.KOMUNE	en		swear
sakri	sakr1.0i.KOMUNE	fr		dire des gros mots
sakri	sakr1.0i.KOMUNE	fr	jurer (dire des gros mots)	jurer
sakri	sakr1.0i.KOMUNE	fr	sacrer (dire des gros mots)	sacrer
sakro	sakr1.0o	de		Fluch
sakraĵo	sakr1.0o	de		Fluch
sakro	sakr1.0o	en		expletive
sakraĵo	sakr1.0o	en		expletive
sakro	sakr1.0o	en		curse
sakraĵo	sakr1.0o	en		curse
sakro	sakr1.0o	en		bad language
sakraĵo	sakr1.0o	en		bad language
sakro	sakr1.0o	en		profanity
sakraĵo	sakr1.0o	en		profanity
sakro	sakr1.0o	en		obscenity
sakraĵo	sakr1.0o	en		obscenity
sakro	sakr1.0o	fr		juron
sakraĵo	sakr1.0o	fr		juron
sakro	sakr1.0o	fr		grossièreté
sakraĵo	sakr1.0o	fr		grossièreté
sakrala	sakral.0a	de		sakral
sakrala	sakral.0a	en		sacred
sakrala	sakral.0a	fr		sacré
sakramenta	sakram.0a	de		geweiht
sakramenta	sakram.0a	de		geheiligt
sakramenta	sakram.0a	de		sakral
sakramenta	sakram.0a	en		sacred
sakramenta	sakram.0a	fr		sacré
sakramento	sakram.0o	fr		sacrement
sakramento	sakram.0o.kri	de		Sakrament
sakramento	sakram.0o.kri	en		sacrament
sakramento	sakram.0o.kri	fr		sacrement
sakramento	sakram.0o.rel	de		religiöse Zeremonie
sakramento	sakram.0o.rel	de		Mysterien
sakramento	sakram.0o.rel	fr		sacrement
sakrilegia	sakril.0a	en		sacrilegious
sakrilega	sakril.0a	en		sacrilegious
sakrilegia	sakril.0a	fr	sacrilège (adj.)	sacrilège
sakrilega	sakril.0a	fr	sacrilège (adj.)	sacrilège
sakrilegii	sakril.0i	de		entweihen
sakrilegi	sakril.0i	de		entweihen
sakrilegii	sakril.0i	de		freveln
sakrilegi	sakril.0i	de		freveln
sakrilegii	sakril.0i	de		lästern
sakrilegi	sakril.0i	de		lästern
sakrilegii	sakril.0i	de		schänden
sakrilegi	sakril.0i	de		schänden
sakrilegii	sakril.0i	de	ein Sakrileg begehen	begehen
sakrilegi	sakril.0i	de	ein Sakrileg begehen	begehen
sakrilegii	sakril.0i	en		commit sacrilege
sakrilegi	sakril.0i	en		commit sacrilege
sakrilegii	sakril.0i	fr		profaner
sakrilegi	sakril.0i	fr		profaner
sakrilegii	sakril.0i	fr	commettre un sacrilège	sacrilège
sakrilegi	sakril.0i	fr	commettre un sacrilège	sacrilège
sakrilegio	sakril.0o	de		Entweihung
sakrilego	sakril.0o	de		Entweihung
sakrilegio	sakril.0o	de		Frevel
sakrilego	sakril.0o	de		Frevel
sakrilegio	sakril.0o	de		Lästerung
sakrilego	sakril.0o	de		Lästerung
sakrilegio	sakril.0o	de		Schändung
sakrilego	sakril.0o	de		Schändung
sakrilegio	sakril.0o	de		Sakrileg
sakrilego	sakril.0o	de		Sakrileg
sakrilegio	sakril.0o	en		sacrilege
sakrilego	sakril.0o	en		sacrilege
sakrilegio	sakril.0o	fr	sacrilège (acte)	sacrilège
sakrilego	sakril.0o	fr	sacrilège (acte)	sacrilège
sakrilegiulo	sakril.0ulo	en		sacrilegist
sakrilegiulo	sakril.0ulo	fr		profanateur
sakrilegiulo	sakril.0ulo	fr	sacrilège (pers.)	sacrilège
sakristiano	sakris.0ano	fr		sacristain
sakristiano	sakris.0ano.strikte	fr		sacristain
sakristiano	sakris.0ano.vaste	fr		sacristain
sakristio	sakris.0o	de		Sakristei
sakristio	sakris.0o	fr		sacristie
sakristio	sakris.0o.REL	de		Sakristei
sakristio	sakris.0o.REL	fr		sacristie
saksa	saks.0a	de		sächsisch
saksa	saks.0a	fr	saxon (adj.)	saxon
sakso	saks.0o	de		Sachse
sakso	saks.0o	de		Sächsin
sakso	saks.0o	de		Sachse
sakso	saks.0o	de		Sächsin
sakso	saks.0o	fr	Saxon (subst.)	Saxon
Malsupra Saksujo	saks.MalsupraS0ujo	de		Niedersachsen
Malsupra Saksujo	saks.MalsupraS0ujo	de		Bundesland Niedersachsen
Malsupra Saksujo	saks.MalsupraS0ujo	fr		Basse-Saxe
Saksujo	saks.S0ujo	de		Herzogtum Sachsen
Saksujo	saks.S0ujo	de		Bundesland Sachsen
Saksujo	saks.S0ujo	de		Freistaat Sachsen
Saksujo	saks.S0ujo	de		Sachsen
Saksujo	saks.S0ujo	fr		Saxe
Saksujo-Anhalto	saks.S0ujoanhalto	de		Sachsen-Anhalt
Saksujo-Anhalto	saks.S0ujoanhalto	de		Bundesland Sachsen-Anhalt
Saksujo-Anhalto	saks.S0ujoanhalto	fr		Saxe-Anhalt
Supra Saksujo	saks.SupraS0ujo	de		Obersachsen
Supra Saksujo	saks.SupraS0ujo	fr		Haute-Saxe
anglosaksa	saks.anglo0a	de		angelsächsisch
anglosaksa	saks.anglo0a	fr	anglo-saxon (adj.)	anglo-saxon
anglosakso	saks.anglo0o	de		Angelsachse
anglosakso	saks.anglo0o	fr	Anglo-saxon (subst.)	Anglo-saxon
saksifragacoj	saksifrag.0oj	de		Steinbrechgewächse
saksifragacoj	saksifrag.0oj	en		saxifrage
saksifragacoj	saksifrag.0oj	fr		saxifrage
saksofono	saksof.0o	de		Saxophon
saksofono	saksof.0o	en		saxophone
saksofono	saksof.0o	fr		saxophone
sakuro	sakur.0o	de	japanische Kirsche	Kirsche
sakuro	sakur.0o	de		Sakura-Kirsche
sakuro	sakur.0o	en		cherry blossom
sakuro	sakur.0o	fr		cerisier-fleur
sala	sal.0a	de		salzig
sala	sal.0a	en		salty
sala	sal.0a	fr		salé
sala	sal.0a.KUI	de		salzig
sala	sal.0a.KUI	en		salty
sala	sal.0a.KUI	fr		salé
sali	sal.0i	de		salzen
sali	sal.0i	fr		saler
sali	sal.0i.KUI	de		salzen
sali	sal.0i.KUI	fr		saler
salo	sal.0o	de		Salz
salo	sal.0o	en		salt
salo	sal.0o	fr		sel
salo	sal.0o.FIG	de		Salz
salo	sal.0o.FIG	en		salt
salo	sal.0o.FIG	fr		sel
salo	sal.0o.KEM	de		Salz
salo	sal.0o.KEM	en		salt
salo	sal.0o.KEM	fr		sel
salo	sal.0o.KOMP	de		Salt
salo	sal.0o.KOMP	de		Salz
salo	sal.0o.KOMP	en		salt
salo	sal.0o.KOMP	fr		sel
salo	sal.0o.natriaKlorido	de		Salz
salo	sal.0o.natriaKlorido	en		salt
salo	sal.0o.natriaKlorido	fr		sel
nesala	sal.ne0a	fr		insipide
sensala	sal.ne0a	fr		insipide
nesala	sal.ne0a	fr		sans sel
sensala	sal.ne0a	fr		sans sel
nesala	sal.ne0a.KUI	fr		insipide
sensala	sal.ne0a.KUI	fr		insipide
nesala	sal.ne0a.KUI	fr		sans sel
sensala	sal.ne0a.KUI	fr		sans sel
ŝtonsalo	sal.sxton0o	de		Steinsalz
minsalo	sal.sxton0o	de		Steinsalz
roksalo	sal.sxton0o	de		Steinsalz
ŝtonsalo	sal.sxton0o	fr		sel gemme
minsalo	sal.sxton0o	fr		sel gemme
roksalo	sal.sxton0o	fr		sel gemme
ŝtonsalo	sal.sxton0o.KUI	de		Steinsalz
minsalo	sal.sxton0o.KUI	de		Steinsalz
roksalo	sal.sxton0o.KUI	de		Steinsalz
ŝtonsalo	sal.sxton0o.KUI	fr		sel gemme
minsalo	sal.sxton0o.KUI	fr		sel gemme
roksalo	sal.sxton0o.KUI	fr		sel gemme
sal	sal1.0	en		hi
sal	sal1.0	en	hey (greeting)	hey
sal	sal1.0	fr		salut
sal	sal1.0.KOMUNE	en		hi
sal	sal1.0.KOMUNE	en	hey (greeting)	hey
sal	sal1.0.KOMUNE	fr		salut
salafismano	salafism.0ano	fr		salafiste
salafismano	salafism.0ano.ISL	fr		salafiste
Salafismo	salafism.0o	fr		salafisme
Salafismo	salafism.0o.ISL	fr		salafisme
salafisto	salafist.0o	de		Salafist
salafisto	salafist.0o	en		Salafi
salafisto	salafist.0o	en		Salafist
salafisto	salafist.0o	fr		salafiste
salafisto	salafist.0o.ISL	de		Salafist
salafisto	salafist.0o.ISL	en		Salafi
salafisto	salafist.0o.ISL	en		Salafist
salafisto	salafist.0o.ISL	fr		salafiste
salajri	salajr.0i	de		bezahlen
salajri	salajr.0i	en		pay a salary
